Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
2022-04-05 12:00:29.637,-0.439209,0.777832,0.254639
2022-04-05 12:00:29.647,-0.725098,1.287354,0.023438
2022-04-05 12:00:29.657,-1.100098,2.327881,-0.498047
2022-04-05 12:00:29.667,-1.440430,3.726807,-0.801758
2022-04-05 12:00:29.677,-1.748047,4.590332,-0.732910
2022-04-05 12:00:29.687,-2.142334,4.123291,-0.541260
2022-04-05 12:00:29.697,-3.007568,2.781006,-0.267090
2022-04-05 12:00:29.707,-4.306885,1.037109,0.461670
2022-04-05 12:00:29.717,-5.759277,-1.020752,1.832764
2022-04-05 12:00:29.726,-6.358643,-4.771729,4.435059
2022-04-05 12:00:29.736,-2.407471,-7.877441,4.890869
2022-04-05 12:00:29.746,2.093018,-8.000000,2.492676
2022-04-05 12:00:29.756,2.108154,-8.000000,1.458252
2022-04-05 12:00:29.766,0.553955,-5.969238,0.900879
2022-04-05 12:00:29.776,-0.260742,-3.246582,0.780518
2022-04-05 12:00:29.786,-0.123779,-2.075195,0.984863
2022-04-05 12:00:29.796,0.255127,-1.822510,1.125488
2022-04-05 12:00:29.806,0.343994,-1.583252,1.040039
2022-04-05 12:00:29.816,0.261475,-1.297119,0.785889
2022-04-05 12:00:29.826,0.201416,-1.044434,0.666504
2022-04-05 12:00:29.836,0.219238,-0.807129,0.656250
2022-04-05 12:00:29.847,0.220215,-0.591553,0.674561
2022-04-05 12:00:29.857,0.256592,-0.495605,0.702881
2022-04-05 12:00:29.867,0.341309,-0.565430,0.665527
2022-04-05 12:00:29.877,0.447754,-0.799316,0.596924
2022-04-05 12:00:29.887,0.472656,-1.012695,0.504395
2022-04-05 12:00:29.897,0.486084,-1.127930,0.457031
2022-04-05 12:00:29.907,0.477539,-1.194580,0.376953
2022-04-05 12:00:29.917,0.411621,-1.184570,0.314453
2022-04-05 12:00:29.927,0.390625,-1.177246,0.256592
2022-04-05 12:00:29.937,0.433105,-1.250732,0.252686
2022-04-05 12:00:29.947,0.497803,-1.331543,0.284912
2022-04-05 12:00:29.957,0.540039,-1.375244,0.279297
2022-04-05 12:00:29.967,0.541016,-1.282227,0.258057
2022-04-05 12:00:29.976,0.493164,-1.114502,0.232910
2022-04-05 12:00:29.986,0.471924,-0.947021,0.254883
2022-04-05 12:00:29.996,0.405029,-0.739502,0.267578
2022-04-05 12:00:30.006,0.365479,-0.583984,0.265625
2022-04-05 12:00:30.016,0.357178,-0.513672,0.266113
2022-04-05 12:00:30.026,0.359375,-0.486328,0.263916
2022-04-05 12:00:30.036,0.357910,-0.439697,0.236572
2022-04-05 12:00:30.046,0.366211,-0.415039,0.195801
2022-04-05 12:00:30.056,0.398926,-0.397461,0.208496
2022-04-05 12:00:30.066,0.409180,-0.365234,0.211670
2022-04-05 12:00:30.076,0.400879,-0.322021,0.187988
2022-04-05 12:00:30.086,0.389893,-0.270264,0.202637
2022-04-05 12:00:30.097,0.420166,-0.289307,0.177734
2022-04-05 12:00:30.107,0.467285,-0.319824,0.143066
2022-04-05 12:00:30.117,0.495361,-0.339111,0.114258
2022-04-05 12:00:30.127,0.530762,-0.366699,0.109863
2022-04-05 12:00:30.137,0.586670,-0.385254,0.133057
2022-04-05 12:00:30.147,0.647705,-0.420166,0.180908
2022-04-05 12:00:30.157,0.688477,-0.446289,0.232178
2022-04-05 12:00:30.167,0.713135,-0.460938,0.240967
2022-04-05 12:00:30.177,0.719482,-0.470947,0.258057
2022-04-05 12:00:30.187,0.723145,-0.465820,0.264893
2022-04-05 12:00:30.197,0.736816,-0.472168,0.276123
2022-04-05 12:00:30.207,0.773926,-0.531250,0.308838
2022-04-05 12:00:30.217,0.831055,-0.646973,0.309814
2022-04-05 12:00:30.226,0.859375,-0.736328,0.289551
2022-04-05 12:00:30.236,0.885986,-0.761475,0.272217
2022-04-05 12:00:30.246,0.891113,-0.776123,0.261719
2022-04-05 12:00:30.256,0.899170,-0.781494,0.272461
2022-04-05 12:00:30.266,0.901123,-0.747314,0.281494
2022-04-05 12:00:30.276,0.890137,-0.696045,0.290283
2022-04-05 12:00:30.286,0.883057,-0.645264,0.293213
2022-04-05 12:00:30.296,0.872803,-0.613281,0.269775
2022-04-05 12:00:30.306,0.871094,-0.593750,0.273193
2022-04-05 12:00:30.316,0.890625,-0.613281,0.275146
2022-04-05 12:00:30.326,0.911865,-0.658203,0.265625
2022-04-05 12:00:30.336,0.902100,-0.645752,0.259521
2022-04-05 12:00:30.347,0.874268,-0.612793,0.243896
2022-04-05 12:00:30.357,0.849365,-0.566895,0.215576
2022-04-05 12:00:30.367,0.835449,-0.489746,0.195313
2022-04-05 12:00:30.377,0.813232,-0.407471,0.218262
2022-04-05 12:00:30.387,0.822021,-0.384033,0.250732
2022-04-05 12:00:30.397,0.875977,-0.441650,0.237793
2022-04-05 12:00:30.407,0.888184,-0.490723,0.199463
2022-04-05 12:00:30.417,0.864014,-0.464600,0.177246
2022-04-05 12:00:30.427,0.857666,-0.409180,0.165283
2022-04-05 12:00:30.437,0.861572,-0.376221,0.135498
2022-04-05 12:00:30.447,0.854004,-0.326660,0.128906
2022-04-05 12:00:30.457,0.822510,-0.256348,0.093018
2022-04-05 12:00:30.467,0.807617,-0.208984,0.084229
2022-04-05 12:00:30.476,0.824951,-0.200439,0.099365
2022-04-05 12:00:30.486,0.823486,-0.207520,0.072998
2022-04-05 12:00:30.496,0.794922,-0.186768,0.060059
2022-04-05 12:00:30.506,0.760010,-0.152832,0.066895
2022-04-05 12:00:30.516,0.734619,-0.112305,0.043213
2022-04-05 12:00:30.526,0.748779,-0.124512,0.020508
2022-04-05 12:00:30.536,0.730957,-0.155273,0.005859
2022-04-05 12:00:30.546,0.712402,-0.216064,-0.014160
2022-04-05 12:00:30.556,0.686035,-0.264893,-0.011719
2022-04-05 12:00:30.566,0.574951,-0.190186,0.030762
2022-04-05 12:00:30.576,0.470703,-0.050049,0.065674
2022-04-05 12:00:30.586,0.363525,0.092773,0.110596
2022-04-05 12:00:30.597,0.270996,0.234619,0.137939
2022-04-05 12:00:30.607,0.151123,0.365967,0.232178
2022-04-05 12:00:30.617,-0.047607,0.563232,0.253418
2022-04-05 12:00:30.627,-0.306396,0.805908,0.187744
2022-04-05 12:00:30.637,-0.586914,1.145264,0.017578
2022-04-05 12:00:30.647,-0.859131,1.797852,-0.395264
2022-04-05 12:00:30.657,-1.317871,2.847412,-0.811035
2022-04-05 12:00:30.667,-1.931885,4.087891,-0.995850
2022-04-05 12:00:30.677,-2.186523,4.551514,-0.763184
2022-04-05 12:00:30.687,-2.792236,3.497070,-0.401367
2022-04-05 12:00:30.697,-3.936035,1.884033,-0.003174
