time,x,y,z
19:40.8,-0.661865,-0.623535,2.974609
19:40.8,-0.312256,-0.921875,1.702148
19:40.8,-0.238281,-1.182373,0.732178
19:40.8,0.033447,-1.368896,0.505371
19:40.8,0.344971,-1.451904,0.454346
19:40.8,0.466064,-1.413818,0.452881
19:40.8,0.432861,-1.296387,0.455322
19:40.9,0.289551,-1.141846,0.412354
19:40.9,0.086426,-1.027832,0.359619
19:40.9,-0.226807,-0.953125,0.388184
19:40.9,-0.538086,-1.001709,0.54834
19:40.9,-0.945313,-1.09375,0.711426
19:40.9,-1.763916,-1.102051,0.769043
19:40.9,-2.772461,-0.457275,-0.117188
19:40.9,-3.353516,1.421387,-2.611816
19:40.9,-4.145996,5.453857,-4.038818
19:40.9,-4.184082,7.243896,-3.300781
19:41.0,-4.200684,5.632813,-2.2854
19:41.0,-5.636719,2.699707,-0.970703
19:41.0,-7.623535,-0.355225,0.750244
19:41.0,-8,-3.496338,3.705811
19:41.0,-4.833252,-7.328125,6.809326
19:41.0,1.663818,-8,7.529297
19:41.0,4.616455,-8,3.720947
19:41.0,2.396729,-7.41333,1.496826
19:41.0,-0.65332,-3.889648,1.542969
19:41.0,-1.608398,-0.522461,2.356445
19:41.1,-1.413574,0.636475,2.173584
19:41.1,-0.994629,0.300537,1.156982
19:41.1,-0.587646,-0.187012,0.592041
19:41.1,-0.376709,-0.386475,0.525635
19:41.1,-0.295654,-0.375977,0.61377
19:41.1,-0.20166,-0.309814,0.701416
19:41.1,-0.151367,-0.290283,0.745361
19:41.1,-0.157471,-0.303955,0.699219
19:41.1,-0.196777,-0.318848,0.608398
19:41.1,-0.237305,-0.339111,0.549316
19:41.2,-0.269043,-0.391846,0.501465
19:41.2,-0.29541,-0.446289,0.468262
19:41.2,-0.294189,-0.495605,0.473389
19:41.2,-0.272949,-0.578369,0.496582
19:41.2,-0.210938,-0.671143,0.495605
19:41.2,-0.14624,-0.73877,0.474365
19:41.2,-0.087402,-0.749756,0.470703
19:41.2,-0.046875,-0.728516,0.457031
19:41.2,-0.081299,-0.707275,0.425781
19:41.2,-0.173584,-0.664795,0.37085
19:41.3,-0.245605,-0.618164,0.337158
19:41.3,-0.255859,-0.612061,0.380615
19:41.3,-0.243164,-0.626953,0.411133
19:41.3,-0.231934,-0.623291,0.447266
19:41.3,-0.234375,-0.628174,0.537109
19:41.3,-0.229736,-0.652344,0.648193
19:41.3,-0.249512,-0.682617,0.767334
19:41.3,-0.303955,-0.71875,0.848145
19:41.3,-0.30127,-0.81543,0.885742
19:41.3,-0.251709,-0.95459,0.89917
19:41.4,-0.26001,-1.10083,0.972656
19:41.4,-0.246094,-1.325684,1.131348
19:41.4,-0.123535,-1.560791,1.323975
19:41.4,-0.009521,-1.765137,1.44458
19:41.4,0.064697,-1.911865,1.457275
19:41.4,0.121338,-2.00293,1.427246
19:41.4,0.141602,-2.073242,1.399902
19:41.4,0.206787,-2.127686,1.37915
19:41.4,0.251465,-2.139404,1.322266
19:41.4,0.259033,-2.097168,1.270264
19:41.5,0.178467,-2.042236,1.258301
19:41.5,0.074951,-1.957031,1.2229
19:41.5,-0.053467,-1.865967,1.170654
19:41.5,-0.17041,-1.786377,1.074219
19:41.5,-0.260742,-1.702393,0.912354
19:41.5,-0.378418,-1.648682,0.780762
19:41.5,-0.539063,-1.516113,0.677002
19:41.5,-0.684326,-1.395508,0.563232
19:41.5,-0.766602,-1.28833,0.432617
19:41.5,-0.854736,-1.154297,0.406006
19:41.6,-1.018066,-0.979492,0.467041
19:41.6,-1.059326,-0.977783,0.584961
19:41.6,-1.207031,-1.103516,0.735107
19:41.6,-1.581299,-1.109375,0.778809
19:41.6,-2.018799,-1.089844,0.675781
19:41.6,-2.513184,-1.020996,0.549316
19:41.6,-3.036865,-0.818359,0.381592
19:41.6,-3.623291,-0.208496,0.24292
19:41.6,-4.343994,1.071289,-0.64624
19:41.6,-5.030518,3.387451,-1.670898
19:41.7,-5.635254,6.615967,-2.129639
19:41.7,-5.481689,6.71875,-2.562012
19:41.7,-5.099121,4.828369,-2.818604
19:41.7,-5.251953,2.745117,-2.861084
19:41.7,-6.662598,1.480957,-2.922119
19:41.7,-7.922363,-0.520996,-0.895264
19:41.7,-8,-3.691162,2.970459
19:41.7,-8,-7.668701,6.627441
19:41.7,-8,-8,7.914551
19:41.7,0.987549,-8,7.999756
19:41.8,6.115234,-8,5.177002
19:41.8,5.12085,-8,-0.746094
19:41.8,2.305176,-7.406494,0.794922
19:41.8,-0.913818,-4.162598,3.119629
19:41.8,-1.991943,-1.487305,2.570068
19:41.8,-1.961182,-0.023438,1.737061
19:41.8,-1.389648,0.110107,0.945557
19:41.8,-0.55835,-0.384766,0.453369
19:41.8,0.04834,-0.710938,0.253662
19:41.8,0.343262,-0.744385,0.053467
19:41.9,0.344971,-0.509521,-0.077637
19:41.9,0.147705,-0.26123,-0.138672
19:41.9,-0.13623,-0.352051,0.019775
19:41.9,-0.90625,-0.537842,0.238037
19:41.9,-1.780518,0.164795,0.234619
19:41.9,-2.768311,2.560303,-0.926025
19:41.9,-3.598389,5.589111,-2.667725
19:41.9,-4.190674,6.739258,-2.800781
19:41.9,-4.724854,4.415039,-2.047363
19:41.9,-5.802979,0.948975,-0.755127
19:42.0,-6.134766,-1.783936,1.166992
19:42.0,-5.678223,-3.960938,2.98291
19:42.0,-3.175293,-5.696777,4.871094
19:42.0,-0.033691,-6.333008,5.770264
19:42.0,1.966309,-6.793457,4.136475
19:42.0,2.388672,-6.509277,1.529785
19:42.0,1.721924,-5.196289,0.970703
19:42.0,0.897705,-3.770264,1.733643
19:42.0,0.028809,-2.491699,1.785645
19:42.0,-0.709229,-1.546875,1.279541
19:42.1,-1.158936,-0.837891,0.926514
19:42.1,-1.229736,-0.280029,0.869385
19:42.1,-1.008789,-0.029297,0.888672
19:42.1,-0.758057,-0.06665,0.855957
19:42.1,-0.525146,-0.191406,0.803467
19:42.1,-0.326172,-0.307617,0.76416
19:42.1,-0.223145,-0.400391,0.743652
19:42.1,-0.207031,-0.433838,0.68335
19:42.1,-0.235107,-0.454346,0.543945
19:42.1,-0.286621,-0.466553,0.371094
19:42.2,-0.298096,-0.447754,0.25708
19:42.2,-0.268311,-0.463623,0.23999
19:42.2,-0.243652,-0.494629,0.2229
19:42.2,-0.220215,-0.504883,0.189697
19:42.2,-0.162109,-0.492676,0.154785
19:42.2,-0.10083,-0.454102,0.136475
19:42.2,-0.063721,-0.395996,0.174561
19:42.2,-0.064697,-0.308838,0.245605
19:42.2,-0.112061,-0.215576,0.298828
19:42.2,-0.226074,-0.113281,0.321533
19:42.3,-0.364746,0.020264,0.329346
19:42.3,-0.373291,0.124268,0.330566
19:42.3,-0.371094,0.116211,0.354004
19:42.3,-0.472656,0.009033,0.375
19:42.3,-0.607178,-0.145264,0.388428
19:42.3,-0.745605,-0.320068,0.519287
19:42.3,-0.865967,-0.521484,0.729736
19:42.3,-0.962158,-0.808105,0.920898
19:42.3,-0.986084,-1.170898,1.169922
19:42.3,-0.907227,-1.571045,1.438721
19:42.4,-0.714111,-1.921875,1.601807
19:42.4,-0.498047,-2.267578,1.687012
19:42.4,-0.316162,-2.510254,1.651123
19:42.4,-0.134277,-2.578125,1.45874
19:42.4,0.005859,-2.610596,1.265137
19:42.4,0.053711,-2.569824,1.148438
19:42.4,0.031982,-2.50415,1.032715
19:42.4,-0.149658,-2.39502,0.996582
19:42.4,-0.318604,-2.125732,1
19:42.4,-0.484619,-1.914795,0.999756
19:42.5,-0.602295,-1.718506,1.000732
19:42.5,-0.67749,-1.569336,1.014893
19:42.5,-0.769043,-1.463867,0.983154
19:42.5,-0.828613,-1.356934,0.968018
19:42.5,-0.828125,-1.25,0.9375
19:42.5,-0.766357,-1.173828,0.907715
19:42.5,-0.750977,-1.083008,0.802246
19:42.5,-0.721924,-0.960449,0.680664
19:42.5,-0.661621,-0.866699,0.542969
19:42.5,-0.600342,-0.787842,0.418701
19:42.6,-0.537109,-0.738281,0.308838
19:42.6,-0.501953,-0.718506,0.226563
19:42.6,-0.491211,-0.729004,0.182373
19:42.6,-0.584473,-0.768311,0.252197
19:42.6,-0.718262,-0.850098,0.462402
19:42.6,-1.005859,-1.007568,0.628418
19:42.6,-1.414063,-1.012207,0.563965
19:42.6,-2.224365,-1.56958,1.021729
19:42.6,-3.842529,-1.825195,1.240234
19:42.6,-5.012939,-1.67627,1.057373
