time,x,y,z
28:47.1,-1.785156,-0.23291,-0.250488
28:47.1,-2.050537,-0.871338,-0.281982
28:47.1,-2.238281,-1.739746,-0.279053
28:47.1,-2.395996,-2.991455,-0.357422
28:47.1,-2.628906,-4.385254,-0.344727
28:47.2,-2.923584,-5.12085,-0.322998
28:47.2,-3.350098,-4.898682,-0.517822
28:47.2,-4.099854,-3.998291,-0.800049
28:47.2,-5.313232,-2.686279,-1.256348
28:47.2,-7.168457,-1.161377,-1.272949
28:47.2,-8,1.384033,-0.001709
28:47.2,-8,5.827393,2.95166
28:47.2,-8,7.999756,6.781982
28:47.2,-5.864258,7.984375,7.999756
28:47.2,-1.29248,7.984375,7.235596
28:47.3,-0.205811,7.999756,1.826172
28:47.3,0.338867,7.650635,-1.935547
28:47.3,0.302979,6.469727,-0.284424
28:47.3,-0.083008,5.128174,1.445068
28:47.3,-0.791748,3.428711,1.728271
28:47.3,-1.266113,1.764893,1.472168
28:47.3,-1.147949,0.760986,1.298828
28:47.3,-0.769531,0.516113,1.340332
28:47.3,-0.419189,0.614258,1.39917
28:47.3,-0.187256,0.765869,1.364258
28:47.4,-0.066406,0.937256,1.295654
28:47.4,0.032959,1.12085,1.223145
28:47.4,0.13208,1.259521,1.145264
28:47.4,0.187256,1.34668,1.056641
28:47.4,0.171631,1.415039,0.953857
28:47.4,0.150391,1.466309,0.885986
28:47.4,0.109863,1.512451,0.865723
28:47.4,0.082031,1.571289,0.845703
28:47.4,0.072998,1.561035,0.793457
28:47.4,0.034668,1.545166,0.714844
28:47.5,-0.011963,1.48877,0.648682
28:47.5,-0.06665,1.381104,0.57251
28:47.5,-0.158691,1.278564,0.519775
28:47.5,-0.23291,1.198486,0.368408
28:47.5,-0.284668,1.112061,0.206299
28:47.5,-0.317139,0.993408,0.11499
28:47.5,-0.363037,0.845215,0.041748
28:47.5,-0.399902,0.755615,-0.066895
28:47.5,-0.414551,0.664795,-0.163086
28:47.5,-0.460205,0.567627,-0.166748
28:47.6,-0.48291,0.484375,-0.108398
28:47.6,-0.48291,0.42334,-0.041016
28:47.6,-0.498047,0.31665,-0.002686
28:47.6,-0.495117,0.217529,-0.005859
28:47.6,-0.546875,0.136475,0.067871
28:47.6,-0.684326,0.057861,0.119873
28:47.6,-0.825684,-0.037354,0.156006
28:47.6,-1.013428,-0.114746,0.12915
28:47.6,-1.237793,-0.27002,0.063965
28:47.6,-1.398438,-0.459229,0.076416
28:47.7,-1.63623,-0.744629,0.140869
28:47.7,-1.955811,-1.147217,0.030029
28:47.7,-2.196289,-2.084961,-0.077881
28:47.7,-2.467773,-3.358887,0.061768
28:47.7,-2.714844,-4.671387,0.420654
28:47.7,-3.150879,-4.733398,0.369141
28:47.7,-3.534668,-3.871094,-0.0271
28:47.7,-4.035156,-2.604492,-0.353271
28:47.7,-5.082031,-1.612061,-0.765869
28:47.7,-6.852051,-0.310547,-0.707031
28:47.8,-8,2.394775,0.535156
28:47.8,-8,6.399902,3.345947
28:47.8,-7.766113,7.999756,6.79248
28:47.8,-4.887695,7.984375,7.999756
28:47.8,-0.476563,7.984375,6.362549
28:47.8,0.389648,7.999756,2.22168
28:47.8,0.688721,7.791748,-1.387207
28:47.8,0.575195,6.458252,-1.037109
28:47.8,0.243408,5.234863,0.505371
28:47.8,-0.553711,3.919189,0.968262
28:47.9,-1.122314,2.276367,1.244141
28:47.9,-1.206543,0.970459,1.229736
28:47.9,-0.859375,0.288818,1.104736
28:47.9,-0.551758,0.277832,0.990967
28:47.9,-0.308105,0.386475,1.075195
28:47.9,-0.093994,0.415771,1.199707
28:47.9,0.030273,0.559082,1.178223
28:47.9,0.123291,0.748291,1.155762
28:47.9,0.22876,0.932861,1.182129
