Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
25:40.9,0.178467,1.082764,0.562988
25:40.9,0.161621,1.026855,0.425293
25:40.9,0.136475,0.982178,0.306152
25:40.9,0.084229,0.926025,0.204102
25:40.9,-0.032471,0.81665,0.143799
25:40.9,-0.167236,0.741943,0.150635
25:40.9,-0.374023,0.726318,0.185547
25:41.0,-0.665283,0.658691,0.165039
25:41.0,-1.01416,0.51416,0.269775
25:41.0,-1.33374,0.462158,0.307861
25:41.0,-1.673584,0.37915,0.352783
25:41.0,-2.17627,-0.147705,0.42627
25:41.0,-3.065186,-1.63623,0.611084
25:41.0,-3.650391,-3.385498,0.883057
25:41.0,-4.262695,-4.51123,1.015869
25:41.0,-4.108887,-4.099854,0.841064
25:41.0,-4.194092,-2.93457,0.60083
25:41.1,-4.513428,-1.301025,0.387939
25:41.1,-5.257568,0.667969,0.5625
25:41.1,-6.639893,3.022217,1.317871
25:41.1,-7.322266,6.755371,3.24585
25:41.1,-4.928711,7.999756,5.345703
25:41.1,-0.720947,7.987549,6.741455
25:41.1,1.631104,7.958008,5.408203
25:41.1,2.254395,7.391846,2.765381
25:41.1,1.974854,5.716064,-0.131836
25:41.1,1.646973,4.310547,-1.25415
25:41.2,1.41748,3.797119,-1.015137
25:41.2,0.87207,3.115234,-0.530029
25:41.2,0.124756,2.400635,-0.151611
25:41.2,-0.513184,1.730957,0.181641
25:41.2,-0.760498,1.143555,0.541748
25:41.2,-0.708008,0.727051,0.769287
25:41.2,-0.497559,0.513672,0.763916
25:41.2,-0.297852,0.388916,0.667725
25:41.2,-0.1521,0.280762,0.467041
25:41.2,-0.043701,0.262939,0.185547
25:41.3,0.033447,0.320068,-0.022949
25:41.3,0.128662,0.405029,-0.098389
25:41.3,0.194092,0.44873,-0.071289
25:41.3,0.207031,0.430664,-0.031494
25:41.3,0.165283,0.386963,0.020752
25:41.3,0.110107,0.341797,0.098145
25:41.3,0.104248,0.357422,0.194336
25:41.3,0.119629,0.435059,0.263184
25:41.3,0.151123,0.529297,0.290771
25:41.3,0.158447,0.639404,0.271729
25:41.4,0.153076,0.723633,0.232422
25:41.4,0.162842,0.806641,0.210938
25:41.4,0.214111,0.904785,0.227295
25:41.4,0.276123,0.993896,0.27002
25:41.4,0.313965,1.063232,0.321045
25:41.4,0.345215,1.12793,0.362793
25:41.4,0.372803,1.181396,0.388428
25:41.4,0.37085,1.187256,0.386475
25:41.4,0.351318,1.159912,0.36499
25:41.4,0.3396,1.120361,0.363525
25:41.5,0.305176,1.058594,0.338135
25:41.5,0.262939,1.015381,0.291992
25:41.5,0.230957,0.967773,0.27124
25:41.5,0.208496,0.912598,0.25708
25:41.5,0.196777,0.855713,0.243652
25:41.5,0.166992,0.802734,0.209473
25:41.5,0.155518,0.745117,0.217041
25:41.5,0.14624,0.690674,0.246826
25:41.5,0.13916,0.640137,0.246582
25:41.5,0.140625,0.615723,0.270264
25:41.6,0.140625,0.5896,0.281006
25:41.6,0.140625,0.565186,0.289551
25:41.6,0.140625,0.559082,0.308594
25:41.6,0.140625,0.571045,0.311035
25:41.6,0.140625,0.585449,0.321289
25:41.6,0.140625,0.612793,0.337891
25:41.6,0.140625,0.645264,0.355957
25:41.6,0.140625,0.674561,0.359863
25:41.6,0.142578,0.718262,0.35498
25:41.6,0.128174,0.764404,0.385742
25:41.7,0.120361,0.824219,0.37915
25:41.7,0.14624,0.890137,0.380371
25:41.7,0.180664,0.94043,0.338379
25:41.7,0.199219,0.987549,0.315674
25:41.7,0.216553,1.036865,0.302246
25:41.7,0.218994,1.071045,0.27124
25:41.7,0.22168,1.102539,0.25293
25:41.7,0.190918,1.135742,0.237305
25:41.7,0.187012,1.1521,0.220215
25:41.7,0.186279,1.18457,0.218506
25:41.8,0.200684,1.188721,0.21875
25:41.8,0.216797,1.173584,0.21875
25:41.8,0.232666,1.157715,0.219482
25:41.8,0.248779,1.141113,0.203613
25:41.8,0.26416,1.140137,0.202637
25:41.8,0.295898,1.155273,0.218262
25:41.8,0.327881,1.202881,0.234131
25:41.8,0.375488,1.235107,0.265869
25:41.8,0.391113,1.283203,0.265869
25:41.8,0.407715,1.331055,0.282227
25:41.9,0.440186,1.37915,0.298096
25:41.9,0.472168,1.427734,0.315186
25:41.9,0.501709,1.493652,0.345215
25:41.9,0.501709,1.573975,0.348633
25:41.9,0.543457,1.657959,0.416016
25:41.9,0.661865,1.789307,0.455566
25:41.9,0.766357,1.915527,0.43335
25:41.9,0.800293,2.016846,0.42627
25:41.9,0.772705,2.022949,0.47583
25:41.9,0.690674,1.908936,0.489014
25:42.0,0.547119,1.782227,0.499023
25:42.0,0.457275,1.664063,0.482422
25:42.0,0.364258,1.50415,0.484863
25:42.0,0.293701,1.358154,0.482666
25:42.0,0.251709,1.172607,0.458984
25:42.0,0.196777,0.965088,0.399414
25:42.0,0.112061,0.7854,0.318359
25:42.0,0.040527,0.630127,0.264648
25:42.0,0.002686,0.47998,0.243652
25:42.0,-0.031738,0.36084,0.221191
25:42.1,-0.077637,0.261963,0.16626
25:42.1,-0.098877,0.182373,0.138916
25:42.1,-0.129883,0.127686,0.11499
25:42.1,-0.18335,0.145752,0.050781
25:42.1,-0.229736,0.156006,0.071289
25:42.1,-0.376221,0.158203,0.029053
25:42.1,-0.631348,0.231934,-0.088135
25:42.1,-0.983398,0.330322,-0.161865
25:42.1,-1.328857,0.318848,-0.148438
25:42.1,-1.695313,0.079346,-0.099854
25:42.2,-2.164551,-0.910889,-0.026123
25:42.2,-2.686035,-2.51709,0.325684
25:42.2,-3.304932,-3.959229,1.008057
25:42.2,-3.630859,-4.535889,1.548096
25:42.2,-3.453125,-3.608887,1.390869
25:42.2,-3.289551,-2.10791,1.041504
25:42.2,-3.746582,-0.522461,0.799805
25:42.2,-5.408203,1.53125,0.548828
25:42.2,-7.313965,5.846924,1.025391
25:42.2,-6.041992,7.999756,2.600342
25:42.3,-1.345459,7.999756,4.657471
25:42.3,1.871094,7.999756,5.361572
25:42.3,2.260254,7.851318,3.594727
25:42.3,1.930176,6.611084,0.933105
25:42.3,1.577148,5.182861,-0.581299
25:42.3,1.137695,4.063721,-0.754395
25:42.3,0.696289,3.10498,-0.456787
25:42.3,0.268311,2.36792,-0.182617
25:42.3,-0.231445,1.73999,-0.049561
25:42.3,-0.582764,1.131592,0.172607
25:42.4,-0.593994,0.678711,0.426514
25:42.4,-0.435791,0.451416,0.551758
25:42.4,-0.295166,0.320557,0.605957
25:42.4,-0.168457,0.281738,0.395752
25:42.4,-0.049316,0.266602,0.172363
25:42.4,0.04126,0.267578,0.039307
25:42.4,0.097168,0.324951,-0.014893
25:42.4,0.133057,0.36377,-0.006836
25:42.4,0.157959,0.412842,0.008545
25:42.4,0.135742,0.421387,0.036865
25:42.5,0.104492,0.432373,0.071045
25:42.5,0.056152,0.446777,0.085938
25:42.5,0.032715,0.474121,0.131348
25:42.5,0.030762,0.516113,0.153076
25:42.5,0.03125,0.591064,0.173096
25:42.5,0.026611,0.670898,0.143066
25:42.5,0.069824,0.750488,0.152588
25:42.5,0.106445,0.83252,0.167725
25:42.5,0.108398,0.881104,0.197998
25:42.5,0.121582,0.960938,0.22583
25:42.6,0.15332,0.996338,0.31958
25:42.6,0.169678,1.028076,0.370605
25:42.6,0.201904,1.061279,0.419922
25:42.6,0.202148,1.062744,0.421387
25:42.6,0.233887,1.047363,0.4375
25:42.6,0.234375,1.015625,0.40625
25:42.6,0.234375,0.999268,0.358154
25:42.6,0.233887,0.966797,0.310059
25:42.6,0.217529,0.918457,0.263916
25:42.6,0.202393,0.870605,0.264648
25:42.7,0.203125,0.821533,0.249023
25:42.7,0.203125,0.760498,0.25
25:42.7,0.202881,0.746094,0.249756
25:42.7,0.20459,0.7146,0.25293
25:42.7,0.219971,0.699951,0.2854
25:42.7,0.218506,0.683594,0.300293
25:42.7,0.220703,0.672119,0.313721
25:42.7,0.23584,0.690918,0.314697
25:42.7,0.234375,0.709473,0.329834
25:42.7,0.234619,0.73999,0.328125
25:42.8,0.231201,0.756836,0.328125
25:42.8,0.216553,0.790527,0.328125
25:42.8,0.21875,0.822021,0.328613
25:42.8,0.21875,0.854248,0.324463
25:42.8,0.21875,0.881592,0.310303
25:42.8,0.21875,0.900635,0.313232
25:42.8,0.219482,0.92627,0.30835
25:42.8,0.214355,0.919922,0.294434
25:42.8,0.20166,0.927979,0.296875
25:42.8,0.198242,0.967773,0.297852
25:42.9,0.184082,1.023193,0.293945
25:42.9,0.192383,1.084717,0.269775
25:42.9,0.205322,1.126953,0.244629
25:42.9,0.20166,1.147705,0.213623
25:42.9,0.20874,1.131836,0.149414
25:42.9,0.222412,1.096924,0.103027
25:42.9,0.213867,1.05957,0.062012
25:42.9,0.196045,1.01001,0.028076
25:42.9,0.178711,0.961182,0.014404
25:42.9,0.169678,0.918945,0.045166
25:43.0,0.170166,0.893311,0.068359
25:43.0,0.175293,0.891846,0.096191
25:43.0,0.200439,0.915527,0.145752
25:43.0,0.233887,0.960205,0.204102
25:43.0,0.265381,1.04248,0.253662
25:43.0,0.294922,1.134766,0.285156
25:43.0,0.328369,1.253174,0.296387
25:43.0,0.408203,1.398438,0.313232
25:43.0,0.474365,1.550537,0.33374
25:43.0,0.546387,1.696533,0.321533
25:43.1,0.691895,1.860596,0.306152
25:43.1,0.793945,2.018555,0.281494
25:43.1,0.853027,2.111816,0.250488
25:43.1,0.848877,2.144287,0.202881
25:43.1,0.766113,2.075928,0.183105
25:43.1,0.655273,1.997314,0.189697
25:43.1,0.556152,1.910156,0.177246
25:43.1,0.450439,1.84375,0.168213
25:43.1,0.349365,1.80249,0.179932
25:43.1,0.258301,1.746826,0.208252
25:43.2,0.155029,1.68335,0.158447
25:43.2,0.037109,1.557373,0.138672
25:43.2,-0.116943,1.349854,0.190674
25:43.2,-0.260254,1.118652,0.274658
25:43.2,-0.356689,0.925781,0.312744
25:43.2,-0.399902,0.785645,0.375488
25:43.2,-0.417236,0.678955,0.481445
25:43.2,-0.428223,0.611816,0.517822
25:43.2,-0.448975,0.626465,0.416992
25:43.2,-0.610596,0.683105,0.365967
25:43.3,-0.898193,0.685547,0.321533
25:43.3,-1.30249,0.551758,0.403564
25:43.3,-1.782959,0.219482,0.429932
25:43.3,-2.317871,-0.885498,0.455322
25:43.3,-2.700684,-2.607178,0.728271
25:43.3,-3.28125,-4.231934,1.480957
25:43.3,-3.557373,-4.763428,1.779541
25:43.3,-3.287842,-3.811768,1.333252
25:43.3,-3.105957,-2.265137,1.001709
25:43.3,-3.441895,-0.682617,0.809326
25:43.4,-4.495605,0.831543,0.486816
25:43.4,-5.767578,3.056396,0.697754
25:43.4,-5.826416,6.356445,1.765869
25:43.4,-3.050293,7.961914,3.614746
25:43.4,0.705322,7.985107,3.534424
25:43.4,1.999268,7.642578,2.408936
25:43.4,2.248779,6.557617,0.555908
25:43.4,1.913574,5.219727,-0.752441
25:43.4,1.484131,4.205566,-0.850342
25:43.4,0.823975,3.168213,-0.474365
25:43.5,0.258545,2.441162,-0.082275
25:43.5,-0.210693,1.796387,0.179932
25:43.5,-0.41333,1.212646,0.424072
25:43.5,-0.411865,0.849365,0.547852
25:43.5,-0.272705,0.64917,0.558105
25:43.5,-0.165283,0.497559,0.454834
25:43.5,-0.069092,0.361084,0.276611
25:43.5,0.04126,0.287842,0.160889
25:43.5,0.132813,0.318848,0.096436
25:43.5,0.205811,0.352783,0.09668
25:43.6,0.241211,0.381592,0.133545
25:43.6,0.22876,0.395752,0.169678
25:43.6,0.192383,0.406982,0.214111
25:43.6,0.164307,0.412109,0.213379
25:43.6,0.150879,0.447266,0.184326
25:43.6,0.133301,0.482178,0.180664
25:43.6,0.124268,0.535156,0.143799
25:43.6,0.153564,0.603271,0.118652
25:43.6,0.205322,0.69458,0.09375
25:43.6,0.253662,0.805664,0.051514
25:43.7,0.295898,0.895264,0.037109
25:43.7,0.327637,0.963623,0.035889
25:43.7,0.352051,0.995361,0.07959
25:43.7,0.327881,1.007813,0.12793
25:43.7,0.286865,1.017822,0.182373
25:43.7,0.268066,1.016846,0.244385
25:43.7,0.239014,1.009277,0.2771
25:43.7,0.230469,0.997559,0.28833
25:43.7,0.239258,1,0.305664
25:43.7,0.258789,1,0.314453
25:43.8,0.267578,1.003418,0.310547
25:43.8,0.265625,0.989014,0.317871
25:43.8,0.265625,0.957031,0.33374
25:43.8,0.267334,0.908447,0.359131
25:43.8,0.257568,0.851318,0.384766
25:43.8,0.248047,0.794189,0.400391
25:43.8,0.25,0.743652,0.407959
25:43.8,0.245605,0.720215,0.40625
25:43.8,0.262939,0.725586,0.408203
25:43.8,0.300049,0.733643,0.401611
25:43.9,0.326904,0.743408,0.373047
25:43.9,0.320313,0.751465,0.349121
25:43.9,0.313232,0.747559,0.334961
25:43.9,0.304932,0.754883,0.319336
25:43.9,0.287842,0.78418,0.298828
25:43.9,0.269775,0.807129,0.30542
25:43.9,0.266602,0.821533,0.315918
25:43.9,0.255127,0.837158,0.304199
25:43.9,0.248779,0.855225,0.287354
25:43.9,0.247559,0.85791,0.271484
25:44.0,0.260986,0.870361,0.253418
25:44.0,0.268555,0.873535,0.251221
25:44.0,0.256348,0.881836,0.238525
25:44.0,0.237549,0.907715,0.233398
25:44.0,0.233643,0.954102,0.236328
25:44.0,0.234375,0.992432,0.222168
25:44.0,0.234375,1.015381,0.220215
25:44.0,0.234375,1.005615,0.208252
25:44.0,0.234375,0.990723,0.193848
25:44.0,0.238037,0.960205,0.161377
25:44.1,0.210205,0.944824,0.151855
25:44.1,0.190918,0.89917,0.182373
25:44.1,0.175293,0.876221,0.189697
25:44.1,0.156494,0.874756,0.173828
25:44.1,0.168213,0.870605,0.173096
25:44.1,0.181885,0.907471,0.157715
25:44.1,0.224121,1.010498,0.153564
25:44.1,0.296875,1.143066,0.182617
25:44.1,0.428223,1.40332,0.217529
25:44.1,0.692139,1.689941,0.205566
25:44.2,0.953613,1.980469,0.174805
25:44.2,1.086914,2.193115,0.128418
25:44.2,1.200195,2.338867,0.048584
25:44.2,1.265137,2.483154,0.015625
25:44.2,1.265869,2.579346,0.031006
25:44.2,1.29541,2.643799,0.014893
25:44.2,1.193848,2.73584,0.00293
25:44.2,0.974121,2.677246,0.120117
25:44.2,0.568848,2.476563,0.26123
25:44.2,0.20752,2.213623,0.341064
25:44.3,-0.080322,1.89209,0.4729
25:44.3,-0.219971,1.597656,0.614502
25:44.3,-0.291992,1.344482,0.688721
25:44.3,-0.424561,1.005615,0.57959
25:44.3,-0.216064,1.049805,0.434326
25:44.3,-0.479736,0.688232,0.565674
25:44.3,-0.800781,0.264648,0.559814
25:44.3,-0.691895,0.171387,0.41626
25:44.3,-0.608887,0.287109,0.396973
25:44.3,-0.739502,0.218994,0.369385
25:44.4,-0.914795,0.178467,0.348877
25:44.4,-1.127686,0.204834,0.296875
25:44.4,-1.364746,0.288818,0.249756
25:44.4,-1.657471,0.220703,0.240723
25:44.4,-1.984619,-0.190918,0.290283
25:44.4,-2.381592,-0.943848,0.307617
25:44.4,-2.793213,-1.916992,0.333496
25:44.4,-3.345703,-2.833496,0.326172
25:44.4,-3.7229,-3.307129,0.312256
25:44.4,-3.583252,-3.003418,0.177734
25:44.5,-3.414307,-2.324951,-0.023682
25:44.5,-3.569336,-1.316406,0.017822
25:44.5,-4.083496,0.040527,0.034912
25:44.5,-5.616943,1.995361,0.286621
25:44.5,-7.409424,5.797363,1.389648
25:44.5,-5.733398,7.999756,3.179443
25:44.5,-0.474609,7.999756,4.323975
25:44.5,2.779053,7.630615,4.688721
25:44.5,3.243164,6.583984,4.479004
25:44.5,3.109375,5.879883,2.606445
25:44.6,2.674072,4.979736,0.546387
25:44.6,1.797852,3.860596,-0.066895
25:44.6,0.917236,2.841309,-0.07251
25:44.6,0.384521,2.138428,0.183594
25:44.6,0.047852,1.621582,0.514893
25:44.6,-0.306885,1.041504,0.677002
25:44.6,-0.446045,0.538086,0.717529
25:44.6,-0.35376,0.273926,0.713623
25:44.6,-0.218994,0.154297,0.636719
25:44.6,-0.119629,0.076904,0.425781
25:44.7,-0.024658,0.054199,0.234619
25:44.7,0.064697,0.115234,0.11792
25:44.7,0.127197,0.199951,0.133789
25:44.7,0.154297,0.281006,0.201904
25:44.7,0.164307,0.349609,0.240234
25:44.7,0.132568,0.411377,0.264893
25:44.7,0.076904,0.471924,0.256348
25:44.7,0.048584,0.547852,0.250977
25:44.7,0.041016,0.614746,0.236816
25:44.7,0.064209,0.685547,0.241943
25:44.8,0.093018,0.776611,0.257324
25:44.8,0.149658,0.874512,0.286865
25:44.8,0.207275,0.959717,0.30542
25:44.8,0.228271,1.030518,0.330078
25:44.8,0.256592,1.071045,0.376465
25:44.8,0.278809,1.091309,0.412354
25:44.8,0.281738,1.096191,0.443359
25:44.8,0.28125,1.084961,0.477051
25:44.8,0.282959,1.057861,0.499756
25:44.8,0.27002,1.012695,0.489258
25:44.9,0.253662,0.9646,0.472412
25:44.9,0.237793,0.918701,0.455078
25:44.9,0.225098,0.859131,0.454346
25:44.9,0.180176,0.778564,0.437744
25:44.9,0.145996,0.726807,0.452393
25:44.9,0.114502,0.679443,0.437744
25:44.9,0.080322,0.630615,0.449463
25:44.9,0.078857,0.596436,0.482178
25:44.9,0.0625,0.578857,0.483643
25:44.9,0.07666,0.577393,0.498535
25:45.0,0.091797,0.592285,0.515137
25:45.0,0.139404,0.624023,0.515625
25:45.0,0.156006,0.640137,0.515625
25:45.0,0.156006,0.672119,0.515381
25:45.0,0.156494,0.688232,0.515869
25:45.0,0.172607,0.720459,0.531982
25:45.0,0.187988,0.751709,0.546631
25:45.0,0.1875,0.768066,0.528564
25:45.0,0.1875,0.799561,0.49707
25:45.0,0.1875,0.815918,0.482178
25:45.1,0.185791,0.847656,0.4646
25:45.1,0.171875,0.860596,0.433105
25:45.1,0.19043,0.859375,0.418457
25:45.1,0.206543,0.859375,0.404541
25:45.1,0.220215,0.858643,0.405518
25:45.1,0.218018,0.863525,0.4104
25:45.1,0.223877,0.898438,0.446289
25:45.1,0.25293,0.934082,0.472412
25:45.1,0.255615,0.975098,0.46875
25:45.1,0.287842,0.96582,0.469238
25:45.2,0.302979,0.949219,0.4646
25:45.2,0.312744,0.92627,0.45459
25:45.2,0.284424,0.873779,0.470215
25:45.2,0.236572,0.830322,0.471924
25:45.2,0.207275,0.798584,0.48999
25:45.2,0.173096,0.780029,0.505615
25:45.2,0.155273,0.799805,0.523438
25:45.2,0.175781,0.827881,0.528564
25:45.2,0.197021,0.904541,0.512207
25:45.2,0.270752,1.018066,0.520752
25:45.3,0.38501,1.172119,0.528564
25:45.3,0.477295,1.331787,0.551025
25:45.3,0.570313,1.492188,0.608887
25:45.3,0.675049,1.643311,0.655029
25:45.3,0.773438,1.74292,0.693115
25:45.3,0.818359,1.787354,0.658203
25:45.3,0.794434,1.802734,0.62793
25:45.3,0.718994,1.791504,0.624512
25:45.3,0.666504,1.778809,0.658447
25:45.3,0.608887,1.745361,0.717041
25:45.4,0.518799,1.66333,0.736572
25:45.4,0.42041,1.557373,0.707031
25:45.4,0.328125,1.4375,0.667969
25:45.4,0.265137,1.355225,0.612793
25:45.4,0.286377,1.332031,0.537842
25:45.4,0.334473,1.334473,0.444824
25:45.4,0.27124,1.280029,0.488525
25:45.4,0.061768,1.02417,0.52124
25:45.4,-0.043457,0.86084,0.452393
25:45.4,-0.035156,0.768066,0.43042
25:45.5,-0.072021,0.651123,0.44458
25:45.5,-0.119385,0.5354,0.466309
25:45.5,-0.124756,0.424316,0.467041
25:45.5,-0.077881,0.401855,0.42627
25:45.5,-0.040283,0.398193,0.386719
25:45.5,-0.115234,0.360352,0.377197
25:45.5,-0.285156,0.402832,0.241211
25:45.5,-0.554199,0.727539,0.073486
25:45.5,-0.975098,1.197266,0.119629
25:45.5,-1.751221,0.920166,0.082031
25:45.6,-2.724854,-0.755371,0.219727
25:45.6,-3.276123,-4.109863,-0.10376
25:45.6,-3.382568,-6.139893,-0.005127
25:45.6,-3.177002,-6.093506,0.105957
25:45.6,-3.211426,-4.309814,0.125977
25:45.6,-3.60498,-1.894531,0.207764
25:45.6,-4.671631,0.11084,0.644531
25:45.6,-5.805664,1.923828,1.50293
25:45.6,-6.198486,4.17749,3.000488
25:45.6,-5.006836,6.236084,4.782959
25:45.7,-1.222412,6.391113,4.682373
25:45.7,1.244629,6.561523,3.690186
25:45.7,1.957764,5.72168,1.821045
25:45.7,2.074707,4.858398,-0.01709
25:45.7,2.103027,4.272217,-0.378662
25:45.7,1.83667,3.57959,0.063721
25:45.7,1.194092,2.947266,0.40918
25:45.7,0.500488,2.381104,0.568604
25:45.7,-0.056885,1.900635,0.621094
25:45.7,-0.438477,1.361084,0.669922
25:45.8,-0.577148,0.783447,0.688477
25:45.8,-0.501221,0.363037,0.610352
25:45.8,-0.357666,0.17041,0.498535
25:45.8,-0.229248,0.125977,0.369141
25:45.8,-0.085693,0.241211,0.177979
25:45.8,0.040039,0.37085,0.057861
25:45.8,0.135742,0.533447,0.080322
25:45.8,0.245117,0.72583,0.117188
25:45.8,0.303711,0.895264,0.215576
25:45.8,0.330322,1.000488,0.29126
25:45.9,0.327637,1.099121,0.337891
25:45.9,0.330811,1.25293,0.404541
25:45.9,0.371094,1.47168,0.487305
25:45.9,0.458984,1.729492,0.587646
25:45.9,0.578857,1.955811,0.689209
25:45.9,0.721436,2.090332,0.703369
25:45.9,0.820068,2.141113,0.692139
25:45.9,0.843262,2.179688,0.717529
25:45.9,0.773682,2.160889,0.676758
25:45.9,0.675537,2.090088,0.650635
25:46.0,0.601563,2.023926,0.660889
25:46.0,0.544189,1.9375,0.708008
25:46.0,0.50293,1.851563,0.75708
25:46.0,0.439697,1.780273,0.716797
25:46.0,0.277588,1.623047,0.694824
25:46.0,0.028076,1.407715,0.738525
25:46.0,-0.202881,1.194824,0.705566
25:46.0,-0.333984,0.985596,0.686768
25:46.0,-0.425781,0.81958,0.716309
25:46.0,-0.499268,0.674805,0.701172
25:46.1,-0.620117,0.624023,0.595215
25:46.1,-0.770264,0.755859,0.537109
25:46.1,-1.202637,1.081787,0.532959
25:46.1,-2.231201,1.278809,0.483398
25:46.1,-3.212158,0.900146,0.404541
25:46.1,-3.753174,0.03125,0.33667
25:46.1,-4.254883,-1.508789,0.42334
25:46.1,-5.109863,-4.508545,0.914551
25:46.1,-5.869385,-7.170654,1.461426
25:46.1,-5.80127,-6.779297,0.86084
25:46.2,-5.127197,-4.344482,-0.193115
25:46.2,-5.013428,-2.294922,-0.734131
25:46.2,-6.378174,-0.883301,-0.894531
25:46.2,-7.836182,2.140625,-0.095459
25:46.2,-8,6.704834,2.461426
25:46.2,-8,7.999756,6.680664
25:46.2,-2.896973,7.984375,7.999756
25:46.2,3.784912,7.999756,7.999756
25:46.2,3.806396,7.999756,6.108887
25:46.2,2.53833,6.854004,0.924072
25:46.3,1.571533,4.973389,-0.907471
25:46.3,1.095947,4.134521,0.217773
25:46.3,0.814941,3.521484,1.568604
25:46.3,-0.12085,2.556396,1.870117
25:46.3,-0.849121,1.617432,1.429199
25:46.3,-0.767822,1.114014,1.161865
25:46.3,-0.42627,1.016113,1.123535
25:46.3,-0.128174,0.9729,1.059814
25:46.3,0.041504,0.976563,0.92749
25:46.3,0.221924,1.115967,0.849609
25:46.4,0.371338,1.258301,0.839111
25:46.4,0.4021,1.302246,0.859863
25:46.4,0.354736,1.277832,0.842529
25:46.4,0.339844,1.242188,0.79248
25:46.4,0.362061,1.227051,0.76709
25:46.4,0.326172,1.192383,0.762939
25:46.4,0.287598,1.105469,0.781982
25:46.4,0.270996,1.005371,0.768555
25:46.4,0.244141,0.935059,0.669434
25:46.4,0.197021,0.892334,0.555176
25:46.5,0.165771,0.790283,0.459229
25:46.5,0.106689,0.678223,0.354736
25:46.5,0.040039,0.564209,0.199707
25:46.5,0.006104,0.481445,0.050781
25:46.5,-0.036377,0.405273,-0.052246
25:46.5,-0.128418,0.278809,-0.106445
25:46.5,-0.22583,0.197998,-0.112549
25:46.5,-0.291504,0.07251,-0.052246
25:46.5,-0.355713,-0.040039,0.012451
25:46.5,-0.404297,-0.1521,0.044922
25:46.6,-0.452393,-0.248535,0.108643
25:46.6,-0.484375,-0.328613,0.140625
25:46.6,-0.484619,-0.376465,0.140137
25:46.6,-0.499756,-0.425293,0.123535
25:46.6,-0.484131,-0.506836,0.091064
25:46.6,-0.503906,-0.603271,0.060059
25:46.6,-0.570068,-0.697998,0.044922
25:46.6,-0.63208,-0.776855,0.026855
25:46.6,-0.686035,-0.852295,-0.027344
25:46.6,-0.821045,-0.882568,-0.123291
25:46.7,-0.962891,-0.926758,-0.183838
25:46.7,-1.094727,-0.911621,-0.252441
25:46.7,-1.307861,-0.899902,-0.3396
25:46.7,-1.650879,-1.235107,-0.348633
25:46.7,-2.053467,-1.732178,-0.389648
25:46.7,-2.39624,-2.076904,-0.481689
25:46.7,-2.609131,-2.029297,-0.549561
25:46.7,-2.906982,-1.672119,-0.438232
25:46.7,-3.906982,-0.659424,-0.157471
25:46.7,-5.725586,1.311279,0.7229
25:46.8,-7.940918,4.961426,2.689941
25:46.8,-7.405273,7.999756,5.899658
25:46.8,-2.360352,7.990967,7.999756
25:46.8,2.364258,7.999756,7.095703
25:46.8,3.189941,7.788086,5.088379
25:46.8,3.223389,6.748291,1.409424
25:46.8,2.811523,5.608398,-0.378174
25:46.8,2.209229,4.447021,0.139404
25:46.8,1.349609,3.626221,0.851074
25:46.8,0.208008,2.776123,1.267334
25:46.9,-0.581299,2.02124,1.204346
25:46.9,-0.853271,1.437988,1.086182
25:46.9,-0.787842,1.013428,1.049805
25:46.9,-0.547363,0.852051,0.959717
25:46.9,-0.321045,0.867188,0.897461
25:46.9,-0.049316,0.957764,0.881104
25:46.9,0.195068,1.075684,0.907959
25:46.9,0.295898,1.189697,0.959717
25:46.9,0.333496,1.247314,0.968994
25:46.9,0.364746,1.248291,0.947266
25:47.0,0.335938,1.189453,0.882813
25:47.0,0.225586,1.089111,0.774658
25:47.0,0.119873,0.968994,0.700684
25:47.0,0.072021,0.879883,0.671631
25:47.0,0.086914,0.841553,0.682861
25:47.0,0.138916,0.806885,0.680176
25:47.0,0.165283,0.751465,0.632324
25:47.0,0.140137,0.675537,0.54541
25:47.0,0.114746,0.604492,0.400391
25:47.0,0.109619,0.549805,0.248047
25:47.1,0.052734,0.457764,0.10083
25:47.1,-0.019043,0.3479,-0.015381
25:47.1,-0.095459,0.208252,-0.092529
25:47.1,-0.154785,0.112305,-0.128906
25:47.1,-0.19751,0,-0.107178
25:47.1,-0.262451,-0.099609,-0.090088
25:47.1,-0.291504,-0.166748,-0.035645
25:47.1,-0.317627,-0.217529,-0.005371
25:47.1,-0.334229,-0.26416,0.018799
25:47.1,-0.376709,-0.311523,0.055664
25:47.2,-0.402344,-0.356689,0.065918
25:47.2,-0.416504,-0.418213,0.059082
25:47.2,-0.43457,-0.471924,0.003906
25:47.2,-0.435791,-0.500244,-0.050537
25:47.2,-0.445801,-0.572998,-0.080811
25:47.2,-0.473145,-0.624268,-0.143555
25:47.2,-0.514404,-0.702637,-0.166992
25:47.2,-0.585205,-0.744873,-0.193115
25:47.2,-0.69043,-0.76709,-0.236816
25:47.2,-0.807861,-0.73877,-0.296631
25:47.3,-0.998291,-0.716064,-0.372803
25:47.3,-1.259277,-0.853271,-0.465088
25:47.3,-1.543945,-1.365723,-0.563721
25:47.3,-2.038574,-2.024902,-0.805176
25:47.3,-2.261719,-2.561768,-1.075684
25:47.3,-2.813965,-2.416504,-1.125
25:47.3,-3.848389,-1.401367,-0.879639
25:47.3,-5.850586,0.540039,0.303711
25:47.3,-7.956299,3.984375,2.608887
25:47.3,-8,7.947754,6.96582
