time,x,y,z
22:49.9,-5.737793,7.995117,7.882324
22:49.9,0.378174,7.984375,7.999756
22:49.9,1.690918,7.984375,6.064209
22:49.9,1.352051,7.984375,0.855225
22:50.0,0.752686,7.999756,-0.494629
22:50.0,-0.001709,7.212646,0.310303
22:50.0,-0.423584,4.616699,0.924072
22:50.0,-0.948975,2.747559,1.539551
22:50.0,-1.158936,1.458984,1.436768
22:50.0,-1.010498,0.823975,0.953857
22:50.0,-0.63501,0.662842,0.725098
22:50.0,-0.326904,0.690186,0.798828
22:50.0,-0.175537,0.726563,0.754883
22:50.0,-0.177002,0.818848,0.66748
22:50.1,-0.060059,1.006104,0.703369
22:50.1,0.016846,1.209473,0.656738
22:50.1,0.093262,1.333984,0.566162
22:50.1,0.164307,1.365479,0.55957
22:50.1,0.268555,1.35376,0.536377
22:50.1,0.283447,1.290039,0.462158
22:50.1,0.255127,1.165039,0.357422
22:50.1,0.206787,1.018555,0.260986
22:50.1,0.176025,0.875977,0.242188
22:50.1,0.153809,0.732178,0.197754
22:50.2,0.145508,0.597656,0.084473
22:50.2,0.096436,0.490479,-0.076904
22:50.2,0.060059,0.383545,-0.278809
22:50.2,0.02832,0.295654,-0.446289
22:50.2,0.016602,0.21582,-0.500244
22:50.2,-0.061523,0.154541,-0.477295
22:50.2,-0.133789,0.11792,-0.440674
22:50.2,-0.207275,0.061035,-0.370361
22:50.2,-0.343262,-0.003906,-0.240967
22:50.2,-0.500244,-0.141113,-0.131836
22:50.3,-0.642822,-0.249023,-0.061279
22:50.3,-0.823242,-0.381348,0.073486
22:50.3,-0.978516,-0.610107,0.241211
22:50.3,-1.089844,-0.74585,0.297852
22:50.3,-1.299805,-0.825928,0.322021
22:50.3,-1.48584,-0.859131,0.340576
22:50.3,-1.658447,-0.720947,0.320313
22:50.3,-2.045166,-0.5271,0.388672
22:50.3,-2.580078,-0.580078,0.542725
22:50.3,-3.371338,-1.826416,0.421143
22:50.4,-4.423828,-4.444824,0.335449
22:50.4,-5.338623,-6.483643,0.715088
22:50.4,-6.238281,-6.240967,0.922607
22:50.4,-6.693115,-3.915283,0.90625
22:50.4,-7.023926,-1.14502,1.148926
22:50.4,-7.783936,0.835693,1.395508
22:50.4,-8,2.341553,1.968018
22:50.4,-8,6.578857,4.865723
22:50.4,-8,7.999756,7.637939
22:50.4,-5.591309,7.984375,7.999756
22:50.5,-0.156006,7.984375,7.999756
22:50.5,0.070801,7.984375,3.268066
22:50.5,-0.534668,7.984375,-2.591797
22:50.5,0.204102,7.999756,-1.855957
22:50.5,0.46875,7.746338,0.419678
22:50.5,-0.978516,5.657959,1.024902
22:50.5,-2.18042,3.060547,1.236572
22:50.5,-2.553223,1.397705,1.498291
22:50.5,-2.126953,0.305176,1.376465
22:50.5,-1.491943,-0.227783,1.035889
22:50.6,-1.006836,-0.358887,0.592285
22:50.6,-0.633057,-0.252441,0.189453
22:50.6,-0.373291,-0.020752,-0.013428
22:50.6,-0.183838,0.199463,-0.052979
22:50.6,-0.075195,0.340332,0
22:50.6,-0.023193,0.425781,0.091797
22:50.6,0.027344,0.488525,0.207764
22:50.6,0.030273,0.580566,0.248291
22:50.6,0.041992,0.69165,0.249268
22:50.6,0.119141,0.802002,0.26123
22:50.7,0.18335,0.959961,0.353271
22:50.7,0.27832,1.135254,0.480713
22:50.7,0.40625,1.359619,0.625
22:50.7,0.58252,1.631104,0.672119
22:50.7,0.725342,1.789063,0.653564
22:50.7,0.816895,1.913086,0.566406
22:50.7,0.827393,1.954102,0.352539
22:50.7,0.787842,1.907471,0.128906
22:50.7,0.664551,1.701904,-0.076904
22:50.7,0.468262,1.462402,-0.260254
22:50.8,0.301514,1.254883,-0.358398
22:50.8,0.19165,1.039795,-0.365967
22:50.8,0.047363,0.907959,-0.235596
22:50.8,-0.072998,0.8396,-0.05957
22:50.8,-0.23291,0.935059,0.189453
22:50.8,-0.664551,1.110596,0.4104
22:50.8,-1.372314,1.361572,0.530518
22:50.8,-2.545898,1.959717,0.738281
22:50.8,-4.749268,2.988281,1.325684
22:50.8,-7.257324,2.905273,2.048096
22:50.9,-8,1.104004,2.373047
22:50.9,-8,-3.229004,2.582275
22:50.9,-8,-8,4.436523
22:50.9,-8,-8,4.631836
22:50.9,-8,-5.806641,1.692871
22:50.9,-8,-0.085938,0.453857
22:50.9,-8,2.138184,-0.974854
22:50.9,-8,5.246582,0.648926
22:50.9,-8,7.999756,5.751709
22:50.9,-8,7.999756,7.999756
22:51.0,-4.232422,7.984375,7.999756
22:51.0,1.892822,7.984375,7.487793
22:51.0,-0.723145,7.984375,0.105225
22:51.0,0.155029,7.999756,-4.333496
22:51.0,1.693359,7.999756,0.791016
22:51.0,0.643799,6.438232,1.785889
22:51.0,-1.044922,3.300293,0.936768
22:51.0,-1.347168,1.69873,1.523438
22:51.0,-0.937988,0.955078,1.420654
22:51.0,-0.51416,0.846191,0.869141
22:51.1,-0.148193,1.019287,0.435059
22:51.1,0.049316,1.112061,0.254639
22:51.1,0.15332,1.210938,0.244873
22:51.1,0.220215,1.289307,0.334717
22:51.1,0.307617,1.346436,0.416016
22:51.1,0.378174,1.377197,0.376221
22:51.1,0.359619,1.309326,0.212158
22:51.1,0.287842,1.229248,0.056152
22:51.1,0.200684,1.14917,-0.000244
22:51.1,0.08374,1.101807,0.10376
22:51.2,-0.02124,1.147217,0.308838
22:51.2,-0.252686,1.130859,0.599121
22:51.2,-0.560059,1.063721,0.741211
22:51.2,-0.887695,1.145264,0.636475
22:51.2,-1.416992,1.324463,0.449463
22:51.2,-2.182617,1.835693,0.547119
22:51.2,-3.710693,2.244385,0.946777
22:51.2,-5.000244,1.939453,1.175537
22:51.2,-5.33252,1.141113,1.150879
22:51.2,-5.662842,-0.677246,1.201416
22:51.3,-5.980957,-4.600342,1.507813
22:51.3,-7.384521,-7.842773,3.001221
22:51.3,-7.473145,-7.26416,1.880127
22:51.3,-6.561279,-3.728516,0.855713
22:51.3,-6.616699,-1.214844,0.443848
22:51.3,-7.849365,0.183838,-0.221191
22:51.3,-8,1.549072,0.149658
22:51.3,-8,6.17627,3.805908
22:51.3,-8,7.918701,7.788086
22:51.3,-6.04126,7.986572,7.990479
22:51.4,3.590576,7.984375,7.999756
22:51.4,1.859619,7.984375,5.464355
22:51.4,0.374023,7.98291,-2.364502
22:51.4,0.918213,6.333984,-0.694336
22:51.4,1.150879,6.177979,2.463867
22:51.4,0.112305,4.244629,1.879883
22:51.4,-0.663574,2.601318,1.742676
22:51.4,-0.549072,2.126465,1.729736
22:51.4,-0.397461,2.004395,1.410645
22:51.4,-0.224854,2.013184,1.172363
22:51.5,-0.128418,1.973633,1.075195
22:51.5,-0.126953,1.888672,1.005127
22:51.5,-0.163574,1.782715,0.970459
22:51.5,-0.19165,1.616943,0.856201
22:51.5,-0.214111,1.460938,0.67334
22:51.5,-0.318359,1.315918,0.528564
22:51.5,-0.501465,1.163574,0.46875
22:51.5,-0.65625,1.063965,0.514893
22:51.5,-0.825195,0.994629,0.713379
22:51.5,-1.040771,0.961914,0.878418
22:51.6,-1.227539,0.931396,1.030518
22:51.6,-1.335205,0.849121,1.183105
22:51.6,-1.445801,0.882324,1.175537
22:51.6,-1.660645,1.166748,1.034668
22:51.6,-2.3125,1.830322,0.935303
22:51.6,-3.907959,2.719238,1.066895
22:51.6,-5.962646,3.072754,1.191895
22:51.6,-7.475098,2.042236,1.025146
22:51.6,-8,-3.515381,0.980225
22:51.6,-8,-8,2.47876
22:51.7,-8,-8,3.362793
22:51.7,-8,-5.787354,1.581787
22:51.7,-8,-0.187012,0.681885
22:51.7,-8,1.64624,0.21167
22:51.7,-8,4.570801,1.006104
22:51.7,-8,7.657227,5.528564
22:51.7,-8,7.999756,7.999756
22:51.7,-3.857422,7.984375,7.999756
22:51.7,1.246826,7.984375,7.999756
22:51.7,-0.068604,7.984375,1.051514
22:51.8,0.109131,7.999756,-2.44751
22:51.8,0.803955,7.999756,1.756592
22:51.8,0.229492,6.613281,2.213867
22:51.8,-0.890869,3.60791,2.054932
22:51.8,-1.143555,1.757813,2.014893
22:51.8,-0.765381,1.293457,1.499023
22:51.8,-0.340088,1.274414,1.130859
22:51.8,-0.137695,1.219238,0.881836
22:51.8,-0.001953,1.201416,0.76123
22:51.8,0.111816,1.244385,0.692383
22:51.9,0.124023,1.307861,0.646973
22:51.9,0.088623,1.291748,0.578613
22:51.9,0.058105,1.227295,0.497803
22:51.9,0.095703,1.165283,0.414307
22:51.9,0.118164,1.090332,0.351807
22:51.9,0.080322,1.006104,0.341553
22:51.9,0.028564,0.947021,0.339355
22:51.9,0.001709,0.925537,0.364014
22:51.9,-0.06958,0.908691,0.398926
22:51.9,-0.225098,0.903809,0.416016
22:52.0,-0.4375,0.911865,0.453613
22:52.0,-0.663086,0.952148,0.421143
22:52.0,-1.074463,1.112061,0.335449
22:52.0,-1.775635,1.542725,0.447021
22:52.0,-3.077881,2.057129,0.779785
22:52.0,-4.532715,1.913574,0.943604
22:52.0,-5.24292,1.150146,1.132324
22:52.0,-5.223145,-0.647217,1.05249
22:52.0,-5.679443,-4.42334,1.264893
22:52.0,-6.80835,-7.868652,2.240967
22:52.1,-7.368896,-8,1.915527
22:52.1,-7.09375,-4.700195,0.857422
22:52.1,-7.389893,-1.768555,-0.155273
22:52.1,-8,0.388672,-0.660889
22:52.1,-8,3.007324,0.842285
22:52.1,-8,7.700439,5.353027
22:52.1,-7.806396,7.999756,7.999756
22:52.1,-3.585693,7.984375,7.999756
22:52.1,2.031494,7.984375,7.5354
22:52.1,0.714111,7.984375,1.314941
22:52.2,0.832275,7.989258,-2.927734
22:52.2,1.605469,7.955566,-0.22998
22:52.2,1.334473,7.257568,0.95459
22:52.2,-0.069092,5.222168,0.454102
22:52.2,-0.933838,3.845215,0.79248
22:52.2,-1.155273,2.91333,1.138672
22:52.2,-1.174805,2.259033,1.12915
22:52.2,-0.971924,1.834717,0.970947
22:52.2,-0.776611,1.60376,0.776611
22:52.2,-0.665527,1.503174,0.525146
22:52.3,-0.54541,1.465576,0.316162
22:52.3,-0.413574,1.397461,0.237305
22:52.3,-0.386719,1.303223,0.206543
22:52.3,-0.472412,1.210938,0.233887
22:52.3,-0.647949,1.192871,0.367432
22:52.3,-0.900635,1.153564,0.633301
22:52.3,-1.199707,1.071777,0.9729
22:52.3,-1.461182,0.98877,1.190186
22:52.3,-1.626465,0.939209,1.265381
22:52.3,-1.767334,0.92041,1.275391
22:52.4,-2.012939,1.033691,1.201172
22:52.4,-2.529053,1.384766,1.094238
22:52.4,-3.536377,1.746826,1.10376
22:52.4,-4.591309,1.561035,1.063965
22:52.4,-5.329346,0.752441,0.850342
22:52.4,-6.564697,-1.313232,0.392578
22:52.4,-7.821289,-5.963623,0.23999
22:52.4,-8,-8,0.179199
22:52.4,-8,-6.889648,-0.210205
22:52.4,-8,-2.738281,-0.348877
22:52.5,-8,0.013916,-0.423096
22:52.5,-8,1.198486,-0.658691
22:52.5,-8,3.48584,0.131104
22:52.5,-8,7.018555,4.534912
22:52.5,-8,7.999756,7.901611
22:52.5,-6.82666,7.984375,7.999756
22:52.5,-0.887207,7.984375,7.999756
22:52.5,0.77002,7.984375,3.957031
22:52.5,-0.450439,7.984375,-2.769775
22:52.5,0.648682,7.999756,-1.267334
22:52.6,1.271729,7.657471,1.915039
22:52.6,0.05542,5.533203,1.787109
22:52.6,-1.304443,2.992432,1.910156
22:52.6,-1.648193,1.184082,1.78125
22:52.6,-1.343994,0.140869,0.943359
22:52.6,-0.822998,-0.16333,0.306396
22:52.6,-0.444092,-0.216309,0.155273
22:52.6,-0.181641,-0.212402,0.133545
22:52.6,-0.021973,-0.181885,0.101074
22:52.6,0.034668,-0.145508,0.082031
22:52.7,0.000977,-0.137695,0.059082
22:52.7,-0.057861,-0.164307,0.095703
22:52.7,-0.1521,-0.092041,0.131348
22:52.7,-0.219238,0.033203,0.279785
22:52.7,-0.303711,0.281982,0.527588
22:52.7,-0.321289,0.590576,0.765381
22:52.7,-0.248047,1.124756,1.046143
22:52.7,-0.006592,1.887939,1.354736
22:52.7,0.466064,2.707031,1.57959
22:52.7,1.081543,3.445313,1.634033
22:52.8,1.415771,3.919189,1.42749
22:52.8,1.307861,4.02124,1.047852
22:52.8,0.945313,3.695801,0.676758
22:52.8,0.433105,3.087646,0.483398
22:52.8,0.05127,2.464844,0.484619
22:52.8,-0.166992,2.02002,0.498291
22:52.8,-0.290771,1.609375,0.431152
22:52.8,-0.384521,1.318115,0.350342
22:52.8,-0.464355,1.170166,0.273193
22:52.8,-0.567383,1.084229,0.252686
22:52.9,-0.755127,1.087891,0.356201
22:52.9,-1.03125,1.23291,0.649902
22:52.9,-1.488281,1.439209,1.085693
22:52.9,-2.275391,1.834961,1.309326
22:52.9,-3.640625,2.639648,1.652588
22:52.9,-5.691406,3.193604,2.183594
22:52.9,-7.612061,2.772217,2.388916
22:52.9,-8,-0.276367,1.80957
22:52.9,-8,-5.872314,1.7771
22:52.9,-8,-8,2.054932
22:53.0,-8,-7.103516,0.456543
22:53.0,-8,-1.947021,-0.503418
22:53.0,-8,1.241455,-0.609375
22:53.0,-8,1.776611,-0.351563
22:53.0,-8,4.532959,1.539795
22:53.0,-8,7.999756,6.360107
22:53.0,-8,7.999756,7.999756
22:53.0,-4.314209,7.984375,7.999756
22:53.0,2.31665,7.984375,6.96875
22:53.0,0.343262,7.984375,0.32959
22:53.1,0.377441,7.999756,-2.901855
22:53.1,0.777588,7.999756,1.745361
22:53.1,0.051758,5.954346,2.811523
22:53.1,-1.37207,2.55127,1.934082
22:53.1,-1.354248,1.160645,2.187988
22:53.1,-1.082275,0.677002,1.493896
22:53.1,-0.625,0.635986,0.852783
22:53.1,-0.306152,0.733643,0.756836
22:53.1,-0.136475,0.787109,0.788818
22:53.1,-0.050293,0.844238,0.870605
22:53.2,0.036865,0.945068,0.997559
22:53.2,0.109863,1.052734,0.9729
22:53.2,0.138916,1.140869,0.834717
22:53.2,0.190674,1.206787,0.745361
22:53.2,0.247559,1.227783,0.673096
22:53.2,0.227295,1.208984,0.548096
22:53.2,0.260498,1.157471,0.515137
22:53.2,0.221436,1.077148,0.534668
22:53.2,0.075195,1.012451,0.520996
22:53.2,-0.04248,0.990723,0.52124
22:53.3,-0.252441,0.968994,0.493408
22:53.3,-0.447998,0.916504,0.431885
22:53.3,-0.558105,0.895752,0.369873
22:53.3,-0.771484,0.986816,0.288818
22:53.3,-1.078369,1.122314,0.218262
22:53.3,-1.48999,1.423584,0.297119
22:53.3,-2.374268,2.144775,0.602539
22:53.3,-4.169189,2.359375,0.659912
22:53.3,-5.086182,1.290527,0.414551
22:53.3,-4.922119,-0.569824,-0.007324
22:53.4,-5.232178,-3.030518,-0.361084
22:53.4,-5.477539,-6.718262,-0.726807
22:53.4,-5.988525,-8,-0.9021
22:53.4,-5.963379,-5.80542,-1.221191
22:53.4,-5.756104,-2.278564,-1.168457
