time,x,y,z
22:52.0,-0.216797,-6.140381,3.482666
22:52.0,-0.114502,-3.616699,4.089111
22:52.0,-0.550049,-2.801758,3.068359
22:52.0,-1.089111,-1.97998,2.189453
22:52.1,-1.604004,-1.29541,1.327637
22:52.1,-1.785645,-0.943115,0.566162
22:52.1,-1.370361,-0.868652,0.109375
22:52.1,-0.715576,-1.133301,-0.169189
22:52.1,-0.384033,-1.469482,-0.347656
22:52.1,-0.62915,-2.232178,-0.390137
22:52.1,-2.979736,-3.521973,0.414307
22:52.1,-7.120117,-3.618164,0.933838
22:52.1,-8,-1.337158,-0.819824
22:52.1,-8,7.125977,-5.302734
22:52.2,-8,7.999756,-5.715332
22:52.2,-7.97168,7.894775,-3.625
22:52.2,-7.173096,5.299072,-2.943115
22:52.2,-6.661865,2.355469,-1.157715
22:52.2,-7.852051,1.292236,-1.33374
22:52.2,-7.997559,0.395508,-0.17041
22:52.2,-8,-3.765625,4.195068
22:52.2,-8,-7.822266,7.827637
22:52.2,-0.064697,-8,7.999756
22:52.2,4.939453,-8,4.835938
22:52.3,3.704102,-8,1.774902
22:52.3,0.89209,-8,2.529297
22:52.3,0.202881,-5.074951,4.003906
22:52.3,-0.073975,-3.30957,3.757813
22:52.3,-0.538086,-2.500244,2.585205
22:52.3,-0.902344,-1.907959,1.657959
22:52.3,-1.374512,-1.428711,0.933838
22:52.3,-1.55249,-1.080078,0.325195
22:52.3,-1.429688,-0.876465,-0.123779
22:52.3,-1.081299,-0.865723,-0.452393
22:52.4,-0.819336,-0.940674,-0.350098
22:52.4,-0.712646,-1.040527,-0.276367
22:52.4,-0.631836,-1.383789,-0.316406
22:52.4,-1.468018,-2.638428,0.236572
22:52.4,-5.540527,-4.011475,1.5979
22:52.4,-7.925049,-4.86377,1.411621
22:52.4,-8,2.677979,-2.970215
22:52.4,-8,7.898926,-6.466553
22:52.4,-8,7.999756,-6.296387
22:52.4,-8,5.49707,-4.01123
22:52.5,-8,1.902588,-1.634766
22:52.5,-8,1.257813,-2.351807
22:52.5,-8,-0.041748,-0.713867
22:52.5,-8,-5.101318,5.892334
22:52.5,-8,-8,7.999756
22:52.5,-3.56665,-8,7.999756
22:52.5,3.14209,-8,5.553955
22:52.5,2.89917,-8,2.042236
22:52.5,1.530762,-8,3.731445
22:52.5,0.636475,-7.381104,5.98291
22:52.6,-0.82251,-3.878906,5.258301
22:52.6,-1.845703,-0.513916,3.446045
22:52.6,-1.946533,0.726074,2.220459
22:52.6,-1.414795,0.850098,1.146484
22:52.6,-0.804688,0.592041,0.082031
22:52.6,-0.427734,0.373535,-0.779541
22:52.6,-0.179688,0.361328,-1.394287
22:52.6,0.064941,0.50293,-1.567871
22:52.6,0.397461,0.5625,-1.653076
22:52.6,0.762695,0.59082,-1.834717
22:52.7,0.841064,0.794678,-2.284912
22:52.7,0.638428,1.26001,-2.862549
22:52.7,0.49292,1.78833,-3.250977
22:52.7,0.365723,2.13916,-3.488281
22:52.7,0.242188,2.103516,-3.207031
22:52.7,0.14917,1.681641,-2.273193
22:52.7,-0.069336,1.115967,-1.156494
22:52.7,-0.423584,0.556396,-0.337402
22:52.7,-0.687744,-0.113525,0.247803
22:52.7,-0.811523,-1.046387,0.795898
