Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
25:32.0,-0.109375,-0.078125,0.968994
25:32.0,-0.109375,-0.078125,0.966064
25:32.1,-0.109375,-0.078125,0.954102
25:32.1,-0.109375,-0.078125,0.968018
25:32.1,-0.109375,-0.078125,0.950928
25:32.1,-0.109375,-0.078125,0.955811
25:32.1,-0.109375,-0.078125,0.967773
25:32.1,-0.109375,-0.078125,0.951172
25:32.1,-0.109375,-0.078125,0.953125
25:32.1,-0.109619,-0.078125,0.953125
25:32.1,-0.106201,-0.078125,0.953125
25:32.1,-0.094482,-0.078125,0.952637
25:32.2,-0.111084,-0.078125,0.955811
25:32.2,-0.109375,-0.078125,0.970947
25:32.2,-0.109375,-0.078125,0.96582
25:32.2,-0.109375,-0.078125,0.951172
25:32.2,-0.109375,-0.078125,0.952637
25:32.2,-0.109619,-0.078125,0.956299
25:32.2,-0.105957,-0.078125,0.967529
25:32.2,-0.094727,-0.078125,0.950684
25:32.2,-0.111084,-0.078125,0.956055
25:32.2,-0.109375,-0.078125,0.970703
25:32.3,-0.109375,-0.078125,0.96875
25:32.3,-0.109375,-0.077637,0.968262
25:32.3,-0.108643,-0.081055,0.97168
25:32.3,-0.112305,-0.095703,0.985352
25:32.3,-0.125977,-0.093018,0.989502
25:32.3,-0.131836,-0.096191,1.024902
25:32.3,-0.156982,-0.113525,1.054688
25:32.3,-0.136963,-0.134033,1.0979
25:32.3,-0.14917,-0.156494,1.164307
25:32.3,-0.19458,-0.139648,1.196533
25:32.4,-0.261475,-0.162598,1.395996
25:32.4,-0.373291,-0.286133,1.780273
25:32.4,-0.172852,-0.479492,2.054688
25:32.4,0.043945,-0.265625,1.403564
25:32.4,0.151611,-0.050781,0.88208
25:32.4,0.119873,0.024658,0.84375
25:32.4,0.007568,-0.018799,0.915527
25:32.4,-0.030762,0.013184,0.794678
25:32.4,-0.080811,0.087646,0.682373
25:32.4,-0.110352,0.155273,0.576416
25:32.5,-0.062012,0.193848,0.478516
25:32.5,-0.026367,0.264404,0.419922
25:32.5,-0.057373,0.267578,0.480469
25:32.5,-0.115234,0.263428,0.44458
25:32.5,-0.164063,0.276123,0.290527
25:32.5,-0.160645,0.324219,0.1875
25:32.5,-0.170166,0.323975,0.255859
25:32.5,-0.154053,0.286865,0.334229
25:32.5,-0.158447,0.247803,0.379395
25:32.5,-0.147949,0.215332,0.341309
25:32.6,-0.084961,0.276855,0.071289
25:32.6,-0.00415,0.371826,-0.27417
25:32.6,0.008057,0.351318,-0.413086
25:32.6,-0.11499,0.446533,-0.61377
25:32.6,-0.152588,-1.709717,2.447266
25:32.6,-0.041992,-4.632813,7.095459
25:32.6,-0.091309,1.286377,-1.201904
25:32.6,0.06665,-0.172852,0.487549
25:32.6,-0.125732,-0.759277,2.331787
25:32.6,-0.069092,0.074463,0.693115
25:32.7,-0.460449,-0.357178,1.946289
25:32.7,-0.435059,-0.346436,2.300293
25:32.7,-0.267334,-0.494141,2.111328
25:32.7,0.121826,-0.174561,1.035645
25:32.7,0.176025,0.118164,0.42041
25:32.7,0.027832,0.145264,0.490234
25:32.7,-0.100098,0.117432,0.642334
25:32.7,-0.140381,0.064453,0.671143
25:32.7,-0.138428,0.109375,0.66626
25:32.7,-0.08252,0.138672,0.554199
25:32.8,-0.017822,0.248535,0.393799
25:32.8,0.000488,0.267578,0.334229
25:32.8,0.039063,0.289063,0.220703
25:32.8,0.034424,0.358154,0.104248
25:32.8,-0.017578,0.333496,0.192139
25:32.8,-0.162354,0.268555,0.304443
25:32.8,-0.236084,0.228516,0.26123
25:32.8,-0.177734,0.295166,-0.02124
25:32.8,-0.062988,0.398926,-0.407715
25:32.8,-0.006836,0.413086,-0.618408
25:32.9,-0.117188,0.724365,-1.023926
25:32.9,-0.244629,-2.598633,2.9729
25:32.9,0.021729,-4.827881,6.154785
25:32.9,0.425781,2.106689,-1.885254
25:32.9,0.21167,-0.701416,1.259521
25:32.9,-0.032227,-0.094482,1.213867
25:32.9,-0.148682,-0.080566,0.871826
25:32.9,-0.099365,-0.043945,0.942139
25:32.9,-0.100586,-0.055908,0.907227
25:32.9,-0.137207,-0.060059,0.954834
25:33.0,-0.132324,-0.099365,0.960449
25:33.0,-0.104736,-0.100098,0.943359
25:33.0,-0.110352,-0.106201,0.973145
25:33.0,-0.102783,-0.091309,0.969727
25:33.0,-0.0979,-0.09375,0.961914
25:33.0,-0.10498,-0.09375,0.956055
25:33.0,-0.09668,-0.09375,0.972168
25:33.0,-0.111572,-0.094971,0.963135
25:33.0,-0.109375,-0.086914,0.949463
25:33.0,-0.109375,-0.08252,0.959961
25:33.1,-0.110596,-0.090332,0.964111
25:33.1,-0.102295,-0.075684,0.95752
25:33.1,-0.096924,-0.078125,0.965332
25:33.1,-0.111572,-0.078125,0.950684
25:33.1,-0.109375,-0.078125,0.953125
25:33.1,-0.109375,-0.078125,0.953125
25:33.1,-0.109375,-0.078125,0.953125
25:33.1,-0.109375,-0.078125,0.953125
25:33.1,-0.109375,-0.078125,0.95166
25:33.1,-0.109375,-0.078125,0.958984
25:33.2,-0.109375,-0.078125,0.972412
25:33.2,-0.109375,-0.078125,0.962646
25:33.2,-0.109375,-0.078125,0.950684
25:33.2,-0.109375,-0.078125,0.953125
25:33.2,-0.109375,-0.078125,0.953125
25:33.2,-0.110596,-0.07666,0.953125
25:33.2,-0.103027,-0.085693,0.953125
25:33.2,-0.089844,-0.089844,0.953125
25:33.2,-0.099854,-0.075684,0.951416
25:33.2,-0.111572,-0.078125,0.960693
25:33.3,-0.109375,-0.078125,0.963135
25:33.3,-0.11084,-0.078125,0.958496
25:33.3,-0.101318,-0.078125,0.9646
25:33.3,-0.097656,-0.078125,0.950684
25:33.3,-0.111572,-0.078125,0.953125
25:33.3,-0.109375,-0.078125,0.953125
25:33.3,-0.109375,-0.078125,0.953125
25:33.3,-0.109375,-0.078125,0.953125
25:33.3,-0.109375,-0.078125,0.953125
25:33.3,-0.109375,-0.078125,0.953125
25:33.4,-0.109375,-0.078125,0.953125
25:33.4,-0.109375,-0.078125,0.953125
25:33.4,-0.109375,-0.078125,0.953125
25:33.4,-0.109375,-0.078125,0.953125
25:33.4,-0.109375,-0.078125,0.953125
25:33.4,-0.109375,-0.078125,0.953125
25:33.4,-0.109375,-0.078125,0.951416
25:33.4,-0.109375,-0.078125,0.959717
25:33.4,-0.109375,-0.076416,0.970703
25:33.4,-0.109375,-0.084961,0.965332
25:33.5,-0.105957,-0.090576,0.975586
25:33.5,-0.124756,-0.112549,1.02832
25:33.5,-0.13623,-0.1521,1.072754
25:33.5,-0.124512,-0.161865,1.125977
25:33.5,-0.156738,-0.186279,1.272461
25:33.5,-0.20459,-0.210693,1.506104
25:33.5,-0.351807,-0.208496,1.808838
25:33.5,-0.361328,-0.394287,2.052979
25:33.5,-0.07373,-0.39624,1.662354
25:33.5,0.084229,-0.088379,1.026367
25:33.6,0.087891,-0.020508,0.818359
25:33.6,0.068848,0.060547,0.602539
25:33.6,0.026123,0.150635,0.518799
25:33.6,-0.024414,0.176758,0.492676
25:33.6,-0.063965,0.229248,0.348633
25:33.6,-0.093262,0.265137,0.321777
25:33.6,-0.126221,0.258301,0.421875
25:33.6,-0.155762,0.247803,0.377686
25:33.6,-0.141357,0.29541,0.182617
25:33.6,-0.122803,0.354736,0.161377
25:33.7,-0.163086,0.306152,0.311035
25:33.7,-0.204834,0.215088,0.414795
25:33.7,-0.205078,0.1875,0.372314
25:33.7,-0.114502,0.235352,0.110107
25:33.7,0.005127,0.323486,-0.193359
25:33.7,0.01001,0.31665,-0.254639
25:33.7,-0.071777,0.943359,-1.078613
25:33.7,-0.192383,-4.075684,5.066406
25:33.7,0.109131,-2.970947,4.184814
25:33.7,0.332275,1.293701,-0.950928
25:33.8,0.009766,-0.820313,1.791016
25:33.8,-0.093506,-0.144287,1.192383
25:33.8,-0.227539,-0.256592,1.335938
25:33.8,-0.356689,-0.277832,2.028809
25:33.8,-0.251709,-0.450439,2.486816
25:33.8,-0.020996,-0.401611,1.793457
25:33.8,0.125977,-0.031006,0.770264
25:33.8,0.048096,0.021484,0.605713
25:33.8,-0.001953,0.040771,0.649658
25:33.8,-0.041504,0.046631,0.669189
25:33.9,-0.080078,0.144531,0.462646
25:33.9,-0.05957,0.280273,0.2771
25:33.9,-0.061523,0.291748,0.290039
25:33.9,-0.07959,0.251465,0.33252
25:33.9,-0.040039,0.241943,0.258789
25:33.9,0.016602,0.327148,0.108643
25:33.9,-0.005615,0.391846,0.12207
25:33.9,-0.129883,0.313721,0.302979
25:33.9,-0.241455,0.215088,0.353516
25:33.9,-0.250732,0.263672,0.104736
25:34.0,-0.128174,0.37207,-0.258789
25:34.0,-0.016846,0.431152,-0.565186
25:34.0,-0.079834,0.104248,-0.739258
25:34.0,0.480713,2.05835,0.092285
25:34.0,-1.241699,-3.448486,6.973633
25:34.0,-0.766602,-1.82373,1.577637
25:34.0,0.148926,0.516357,-0.125488
25:34.0,-0.184082,-1.023682,2.339111
25:34.0,0.036621,0.19751,0.542725
25:34.0,-0.12915,-0.153564,1.127441
25:34.1,-0.074463,-0.009766,0.833984
25:34.1,-0.144287,-0.105957,0.996582
25:34.1,-0.133301,-0.073242,0.928223
25:34.1,-0.125488,-0.096924,0.964355
25:34.1,-0.115967,-0.09375,0.962402
25:34.1,-0.109863,-0.09375,0.959229
25:34.1,-0.098145,-0.09375,0.960205
25:34.1,-0.10083,-0.09375,0.970215
25:34.1,-0.11084,-0.09375,0.96875
25:34.1,-0.109375,-0.095703,0.96875
25:34.2,-0.109375,-0.084717,0.970947
25:34.2,-0.109375,-0.076416,0.959473
25:34.2,-0.109375,-0.075684,0.951416
25:34.2,-0.109375,-0.089355,0.953125
25:34.2,-0.109375,-0.086182,0.953125
25:34.2,-0.109375,-0.076416,0.953125
25:34.2,-0.109375,-0.078125,0.953125
25:34.2,-0.111572,-0.078125,0.950684
25:34.2,-0.097656,-0.078125,0.9646
25:34.2,-0.101318,-0.078125,0.960938
25:34.3,-0.11084,-0.075684,0.949219
25:34.3,-0.109375,-0.0896,0.962402
25:34.3,-0.109375,-0.085693,0.970215
25:34.3,-0.109375,-0.076416,0.970947
25:34.3,-0.109375,-0.078125,0.959229
25:34.3,-0.109375,-0.078125,0.951416
25:34.3,-0.109375,-0.078125,0.953125
25:34.3,-0.109375,-0.075684,0.953125
25:34.3,-0.109375,-0.089844,0.953125
25:34.3,-0.109375,-0.085449,0.950684
25:34.4,-0.109375,-0.07666,0.964844
25:34.4,-0.109375,-0.078125,0.960449
25:34.4,-0.109375,-0.075684,0.949219
25:34.4,-0.111572,-0.090088,0.965088
25:34.4,-0.097168,-0.085205,0.958008
25:34.4,-0.102051,-0.07666,0.963623
25:34.4,-0.110596,-0.078125,0.960205
25:34.4,-0.111572,-0.078125,0.95166
25:34.4,-0.097168,-0.078125,0.953125
25:34.4,-0.104492,-0.078125,0.950684
25:34.5,-0.098389,-0.078125,0.965332
25:34.5,-0.102295,-0.075684,0.957764
25:34.5,-0.110596,-0.087891,0.959473
25:34.5,-0.106934,-0.094971,0.97998
25:34.5,-0.119385,-0.091309,0.985596
25:34.5,-0.130859,-0.10376,0.979736
25:34.5,-0.100098,-0.108154,0.997559
25:34.5,-0.111328,-0.117188,1.046143
25:34.5,-0.125,-0.138672,1.076172
25:34.5,-0.137451,-0.133789,1.060791
25:34.6,-0.13623,-0.094971,1.115967
25:34.6,-0.082275,-0.192383,1.391357
25:34.6,-0.195313,-0.208008,1.546143
25:34.6,-0.209473,-0.342529,1.885254
25:34.6,-0.087158,-0.381836,1.813232
25:34.6,0.000488,-0.194824,1.254395
25:34.6,0.037598,0.009766,0.839111
25:34.6,0.007813,0.062988,0.808594
25:34.6,-0.048096,0.02124,0.851563
25:34.6,-0.078613,0.036621,0.824951
25:34.7,-0.073242,0.026855,0.815918
25:34.7,-0.033203,0.075928,0.72168
25:34.7,-0.051514,0.146484,0.672852
25:34.7,-0.125977,0.156982,0.737793
25:34.7,-0.136475,0.157471,0.66626
25:34.7,-0.11084,0.213135,0.536621
25:34.7,-0.116699,0.246826,0.522949
25:34.7,-0.13208,0.254639,0.480957
25:34.7,-0.153809,0.287354,0.291748
25:34.7,-0.203125,0.367188,0.122803
25:34.8,-0.282471,0.406494,0.136963
25:34.8,-0.417969,0.418701,0.159912
25:34.8,-0.559082,0.351563,0.124268
25:34.8,-0.51709,0.306885,-0.077393
25:34.8,-0.355469,0.402344,-0.453613
25:34.8,-0.129883,0.489502,-0.619385
25:34.8,-0.065918,0.341553,-0.579346
25:34.8,-0.344971,0.032715,-1.285889
25:34.8,2.0979,-0.512695,6.512695
25:34.8,0.230713,-1.248291,5.06543
25:34.9,-0.324463,0.576904,-1.46582
25:34.9,-0.032471,-0.4729,1.366455
25:34.9,-0.18335,-0.362305,1.35083
25:34.9,-0.091309,-0.045898,0.906006
25:34.9,-0.074219,-0.064209,0.935059
25:34.9,-0.11792,-0.101074,0.951416
25:34.9,-0.128906,-0.11792,0.984863
25:34.9,-0.113525,-0.106201,0.9646
25:34.9,-0.113037,-0.122803,0.982178
25:34.9,-0.082031,-0.116455,0.973633
25:35.0,-0.10376,-0.096924,0.967773
25:35.0,-0.083496,-0.092773,0.966309
25:35.0,-0.099365,-0.09375,0.982422
25:35.0,-0.11084,-0.095947,0.97583
25:35.0,-0.109375,-0.082031,0.956299
25:35.0,-0.111572,-0.077148,0.952148
25:35.0,-0.097656,-0.078125,0.953125
25:35.0,-0.092773,-0.078125,0.953125
25:35.0,-0.09375,-0.075684,0.953125
25:35.0,-0.09375,-0.092041,0.950928
25:35.1,-0.091553,-0.08252,0.967041
25:35.1,-0.105469,-0.077393,0.95752
25:35.1,-0.109863,-0.078125,0.950195
25:35.1,-0.109375,-0.078125,0.967041
25:35.1,-0.109375,-0.078125,0.95752
25:35.1,-0.109375,-0.078125,0.950195
25:35.1,-0.109375,-0.078125,0.967041
25:35.1,-0.109375,-0.075928,0.957275
25:35.1,-0.109375,-0.092041,0.952393
25:35.1,-0.109375,-0.082275,0.950928
25:35.2,-0.109375,-0.077393,0.967285
25:35.2,-0.109375,-0.078125,0.957031
25:35.2,-0.109375,-0.078125,0.950195
25:35.2,-0.111328,-0.078125,0.967285
25:35.2,-0.094971,-0.078125,0.957031
25:35.2,-0.105225,-0.078125,0.952393
25:35.2,-0.109863,-0.078125,0.953125
25:35.2,-0.109375,-0.078125,0.950928
25:35.2,-0.109375,-0.078125,0.967285
25:35.2,-0.109375,-0.075928,0.956787
25:35.3,-0.109375,-0.092529,0.952393
25:35.3,-0.109375,-0.081787,0.953125
25:35.3,-0.109375,-0.077393,0.953125
25:35.3,-0.109375,-0.078125,0.953125
25:35.3,-0.109375,-0.078125,0.953125
25:35.3,-0.107178,-0.078125,0.953125
25:35.3,-0.123779,-0.078125,0.953125
25:35.3,-0.112793,-0.078125,0.950928
25:35.3,-0.108887,-0.078125,0.965576
25:35.3,-0.109375,-0.078125,0.970947
25:35.4,-0.109375,-0.078125,0.956055
25:35.4,-0.109375,-0.078125,0.950684
25:35.4,-0.109375,-0.078125,0.96582
25:35.4,-0.109375,-0.078125,0.968994
25:35.4,-0.109375,-0.078125,0.970459
25:35.4,-0.109375,-0.076172,0.955811
25:35.4,-0.109375,-0.092773,0.952637
25:35.4,-0.109375,-0.079346,0.953125
25:35.4,-0.109375,-0.092285,0.953125
25:35.4,-0.109375,-0.081055,0.953125
25:35.5,-0.109375,-0.077637,0.953125
25:35.5,-0.109375,-0.078125,0.953125
25:35.5,-0.109375,-0.078125,0.953125
25:35.5,-0.109375,-0.078125,0.953125
25:35.5,-0.109375,-0.078125,0.953125
25:35.5,-0.109375,-0.076172,0.953125
25:35.5,-0.109375,-0.093018,0.951172
25:35.5,-0.109375,-0.080811,0.966309
25:35.5,-0.109375,-0.077637,0.970703
25:35.5,-0.109375,-0.078125,0.955322
25:35.6,-0.109375,-0.078125,0.952637
25:35.6,-0.109375,-0.078125,0.953125
25:35.6,-0.109375,-0.078125,0.953125
25:35.6,-0.109375,-0.078125,0.953125
25:35.6,-0.109375,-0.078125,0.953125
25:35.6,-0.109375,-0.078125,0.953125
25:35.6,-0.109375,-0.078125,0.951416
25:35.6,-0.109375,-0.076416,0.966553
25:35.6,-0.107666,-0.093018,0.96875
25:35.6,-0.122803,-0.078613,0.967041
25:35.7,-0.128174,-0.091309,0.983887
25:35.7,-0.096191,-0.09375,0.967773
25:35.7,-0.106934,-0.09375,0.997314
25:35.7,-0.109375,-0.09375,0.986572
25:35.7,-0.109375,-0.094971,0.982666
25:35.7,-0.106445,-0.073975,0.983643
25:35.7,-0.134033,-0.124512,1.115234
25:35.7,-0.167236,-0.217285,1.36792
25:35.7,-0.163818,-0.310059,1.523926
25:35.7,-0.420654,-0.246826,1.464844
25:35.8,-0.339355,-0.367432,1.765869
25:35.8,-0.211426,-0.315674,1.625488
25:35.8,-0.064209,-0.207275,1.365967
25:35.8,-0.005859,-0.097412,1.034912
25:35.8,0.02832,0.020996,0.770508
25:35.8,0.033936,0.029541,0.747803
25:35.8,0.00293,0.053223,0.772217
25:35.8,-0.000244,0.124756,0.507568
25:35.8,0.000977,0.237793,0.319824
25:35.8,-0.010498,0.280273,0.365723
25:35.9,-0.054932,0.265869,0.414307
25:35.9,-0.107666,0.275146,0.290527
25:35.9,-0.078857,0.333984,0.106201
25:35.9,-0.103271,0.405762,0.098145
25:35.9,-0.148193,0.354492,0.21875
25:35.9,-0.213867,0.274414,0.309082
25:35.9,-0.226074,0.21875,0.297363
25:35.9,-0.125488,0.254639,0.112305
25:35.9,0.006836,0.368164,-0.188965
25:35.9,0.02002,0.372314,-0.364014
25:36.0,-0.037842,0.179932,-0.209717
25:36.0,-0.008057,0.720947,0.266846
25:36.0,-2.056641,-7.935303,7.999756
25:36.0,0.458984,1.739746,-2.054932
25:36.0,-0.068604,-1.072021,2.52832
25:36.0,0.111084,-0.010498,0.940186
25:36.0,-0.193604,-0.219727,1.180908
25:36.0,-0.324463,-0.411621,1.673584
25:36.0,-0.298828,-0.138672,1.774902
25:36.0,-0.311279,-0.476074,2.18457
25:36.1,-0.000488,-0.28125,1.536621
25:36.1,0.033203,-0.181152,1.126953
25:36.1,-0.014648,-0.059326,0.748535
25:36.1,0.014648,0.11499,0.404785
25:36.1,0.001221,0.183838,0.373779
25:36.1,-0.014404,0.216309,0.406006
25:36.1,-0.029541,0.248779,0.376709
25:36.1,-0.060791,0.25,0.362793
25:36.1,-0.077881,0.246826,0.275146
25:36.1,-0.061523,0.340088,0.066895
25:36.2,-0.106445,0.360596,0.119629
25:36.2,-0.154785,0.299805,0.231201
25:36.2,-0.157227,0.250244,0.239746
25:36.2,-0.111816,0.278076,0.028809
25:36.2,-0.048096,0.373047,-0.318115
25:36.2,-0.045898,0.362793,-0.438477
25:36.2,-0.101563,0.177246,-0.320313
25:36.2,0.41748,1.890381,1.599365
25:36.2,-1.78125,-5.637207,7.999756
25:36.2,0.450439,1.758545,-3.016602
25:36.3,-0.418701,-1.640381,3.432861
25:36.3,0.216553,0.487793,0.00293
25:36.3,-0.216553,-0.355957,1.494385
25:36.3,-0.062744,0.061035,0.705322
25:36.3,-0.140381,-0.108887,1.046143
25:36.3,-0.125,-0.0625,0.921875
25:36.3,-0.124756,-0.09375,0.984375
25:36.3,-0.109131,-0.109131,0.968506
25:36.3,-0.093506,-0.077881,0.96875
25:36.3,-0.09375,-0.09375,0.96875
25:36.4,-0.109131,-0.09375,0.968506
25:36.4,-0.09375,-0.09375,0.953125
25:36.4,-0.109375,-0.09375,0.96875
25:36.4,-0.109375,-0.093506,0.968506
25:36.4,-0.109375,-0.077881,0.952881
25:36.4,-0.109375,-0.078125,0.953125
25:36.4,-0.109375,-0.078125,0.953125
25:36.4,-0.109375,-0.078125,0.953125
25:36.4,-0.109375,-0.078125,0.952881
25:36.4,-0.109375,-0.078125,0.953369
25:36.5,-0.109375,-0.078125,0.968994
25:36.5,-0.109375,-0.078125,0.968262
25:36.5,-0.109375,-0.078125,0.952637
25:36.5,-0.109375,-0.078125,0.953125
25:36.5,-0.109375,-0.078125,0.953125
25:36.5,-0.109131,-0.078125,0.953125
25:36.5,-0.109863,-0.078125,0.953125
25:36.5,-0.124756,-0.077881,0.952881
25:36.5,-0.108643,-0.078613,0.953613
25:36.5,-0.109375,-0.093506,0.968506
25:36.6,-0.109375,-0.077393,0.952393
25:36.6,-0.109375,-0.078125,0.953125
25:36.6,-0.109375,-0.078125,0.953125
25:36.6,-0.109375,-0.078125,0.953125
25:36.6,-0.109375,-0.078125,0.953125
25:36.6,-0.109375,-0.078125,0.952881
25:36.6,-0.109375,-0.078125,0.953857
25:36.6,-0.109375,-0.078125,0.968506
25:36.6,-0.109375,-0.078125,0.952148
25:36.6,-0.109375,-0.078125,0.954102
25:36.7,-0.109375,-0.078125,0.968506
25:36.7,-0.109375,-0.078125,0.952148
25:36.7,-0.109375,-0.078125,0.953125
25:36.7,-0.109375,-0.078125,0.952881
25:36.7,-0.109375,-0.078125,0.954346
25:36.7,-0.109375,-0.078125,0.968506
25:36.7,-0.109375,-0.078125,0.951904
25:36.7,-0.109375,-0.078125,0.953125
25:36.7,-0.109375,-0.078125,0.953125
25:36.7,-0.109375,-0.078125,0.953125
25:36.8,-0.109375,-0.078125,0.953125
25:36.8,-0.109375,-0.077881,0.952881
25:36.8,-0.109375,-0.079346,0.954346
25:36.8,-0.108887,-0.096191,0.970947
25:36.8,-0.113525,-0.111572,0.989258
25:36.8,-0.161133,-0.130371,1.04126
25:36.8,-0.173828,-0.177734,1.125732
25:36.8,-0.194336,-0.214111,1.263916
25:36.8,-0.295898,-0.275635,1.455566
25:36.8,-0.516846,-0.169922,1.556885
25:36.9,-0.424316,-0.302002,2.078369
25:36.9,-0.134277,-0.51001,2.08374
25:36.9,0.146973,-0.212646,1.367676
25:36.9,0.226563,-0.087891,0.98291
25:36.9,0.200684,0.003906,0.734375
25:36.9,0.179688,0.111572,0.529785
25:36.9,0.111084,0.185547,0.414063
25:36.9,0.03125,0.245605,0.309814
25:36.9,-0.046875,0.285645,0.266602
25:36.9,-0.125977,0.279053,0.341553
25:37.0,-0.197266,0.264648,0.363281
25:37.0,-0.200684,0.295166,0.207031
25:37.0,-0.168701,0.378906,0.148193
25:37.0,-0.171631,0.315918,0.303955
25:37.0,-0.174805,0.253174,0.378418
25:37.0,-0.182129,0.212646,0.439697
25:37.0,-0.107422,0.228027,0.313477
25:37.0,-0.008057,0.315918,-0.021973
25:37.0,0.069824,0.381104,-0.280273
25:37.0,0.010742,0.316162,-0.31958
25:37.1,-0.087402,0.318115,-0.070313
25:37.1,-0.361084,-0.90332,2.099609
25:37.1,-1.327393,-6.464355,7.202148
25:37.1,0.626465,2.503174,-2.52002
25:37.1,-0.087402,-0.871338,2.312744
25:37.1,0.119385,0.056885,0.867188
25:37.1,-0.169434,-0.043701,0.814697
25:37.1,-0.120117,-0.089844,1.045654
25:37.1,-0.112793,-0.03125,0.87085
25:37.1,-0.141846,-0.085938,0.976318
25:37.2,-0.120605,-0.095459,0.953857
25:37.2,-0.107422,-0.093994,0.970459
25:37.2,-0.109375,-0.091064,0.968994
25:37.2,-0.109375,-0.076172,0.965576
25:37.2,-0.109375,-0.078125,0.954102
25:37.2,-0.109375,-0.078125,0.967773
25:37.2,-0.109375,-0.078125,0.951172
25:37.2,-0.109375,-0.078125,0.953125
25:37.2,-0.109375,-0.078125,0.953125
25:37.2,-0.109375,-0.078125,0.953125
25:37.3,-0.109375,-0.078125,0.953125
25:37.3,-0.108887,-0.078125,0.953125
25:37.3,-0.112549,-0.078125,0.953125
25:37.3,-0.123779,-0.078125,0.953125
25:37.3,-0.107178,-0.078125,0.953125
25:37.3,-0.109619,-0.078125,0.953125
25:37.3,-0.105713,-0.078125,0.953125
25:37.3,-0.094727,-0.078125,0.953125
25:37.3,-0.111328,-0.078125,0.953125
25:37.3,-0.109375,-0.078125,0.952393
25:37.4,-0.109375,-0.078125,0.956299
25:37.4,-0.109375,-0.076904,0.970215
25:37.4,-0.108154,-0.084473,0.970703
25:37.4,-0.114746,-0.111084,0.989014
25:37.4,-0.151123,-0.121338,1.040039
25:37.4,-0.175293,-0.185059,1.150391
25:37.4,-0.171631,-0.219482,1.241211
25:37.4,-0.203369,-0.239014,1.396729
25:37.4,-0.342529,-0.191895,1.638672
25:37.4,-0.423584,-0.351074,2.084473
25:37.5,-0.041748,-0.445557,1.818848
25:37.5,0.251709,-0.07373,0.900879
25:37.5,0.243896,0.084473,0.623535
25:37.5,0.107178,0.13623,0.617676
25:37.5,-0.053223,0.057617,0.678711
25:37.5,-0.125488,0.104492,0.607666
25:37.5,-0.205322,0.129639,0.638428
25:37.5,-0.198975,0.160645,0.561279
25:37.5,-0.160645,0.233154,0.469727
25:37.5,-0.133057,0.23584,0.484619
25:37.6,-0.118896,0.236572,0.446533
25:37.6,-0.106445,0.26123,0.342285
25:37.6,-0.11084,0.279297,0.325439
25:37.6,-0.138672,0.238525,0.427002
25:37.6,-0.180664,0.20874,0.449219
25:37.6,-0.163574,0.207275,0.409668
25:37.6,-0.100586,0.244385,0.204346
25:37.6,-0.022949,0.285156,-0.054688
25:37.6,0.00708,0.309082,-0.176758
25:37.6,-0.065186,0.354248,-0.472168
25:37.7,0.04126,-0.75,2.442383
25:37.7,0.151123,-2.77002,7.670898
25:37.7,-0.520508,-0.077393,0.05957
25:37.7,-0.020752,0.539551,-0.362061
25:37.7,-0.128906,-0.764648,2.435059
25:37.7,-0.013672,0.308838,0.159668
25:37.7,-0.17041,-0.254395,1.35083
25:37.7,-0.077393,0.045166,0.741455
25:37.7,-0.131592,-0.111816,1.019043
25:37.7,-0.126709,-0.051758,0.914063
25:37.8,-0.115234,-0.095947,0.98584
25:37.8,-0.094482,-0.075684,0.953857
25:37.8,-0.106934,-0.078125,0.965576
25:37.8,-0.091309,-0.078125,0.955322
25:37.8,-0.092773,-0.078125,0.970947
25:37.8,-0.098145,-0.078125,0.96875
25:37.8,-0.111572,-0.078125,0.969482
25:37.8,-0.109375,-0.078125,0.963867
25:37.8,-0.109375,-0.078125,0.950684
25:37.8,-0.109375,-0.078125,0.953125
25:37.9,-0.108154,-0.078125,0.953125
25:37.9,-0.114014,-0.078125,0.953125
25:37.9,-0.128174,-0.078125,0.953125
25:37.9,-0.120117,-0.078125,0.953125
25:37.9,-0.106934,-0.078125,0.951904
25:37.9,-0.109375,-0.078125,0.958008
25:37.9,-0.109375,-0.078125,0.971924
25:37.9,-0.109375,-0.078125,0.963623
25:37.9,-0.109375,-0.078125,0.949707
25:37.9,-0.109375,-0.078125,0.958008
25:38.0,-0.110352,-0.078125,0.972168
25:38.0,-0.103027,-0.078125,0.962402
25:38.0,-0.096436,-0.078125,0.95459
25:38.0,-0.110352,-0.075684,0.973877
25:38.0,-0.111084,-0.086182,0.992432
25:38.0,-0.145264,-0.12207,1.035156
25:38.0,-0.170654,-0.154541,1.107666
25:38.0,-0.120605,-0.182861,1.19043
25:38.0,-0.119873,-0.183105,1.241455
25:38.0,-0.206543,-0.164063,1.354736
25:38.1,-0.284912,-0.239258,1.710449
25:38.1,-0.194092,-0.359375,1.876221
25:38.1,0.034668,-0.248047,1.421387
25:38.1,0.089111,-0.045898,0.872803
25:38.1,0.054932,0.040527,0.75293
25:38.1,-0.060059,0.056885,0.794434
25:38.1,-0.133057,0.040527,0.755859
25:38.1,-0.150635,0.092285,0.651611
25:38.1,-0.159668,0.126953,0.643555
25:38.1,-0.150391,0.178711,0.57666
25:38.2,-0.136963,0.215576,0.506836
25:38.2,-0.147461,0.220947,0.507568
25:38.2,-0.155273,0.213379,0.502441
25:38.2,-0.126709,0.241699,0.364014
