time,x,y,z
20:36.3,0.436035,-1.66333,1.381592
20:36.3,0.562256,-1.452148,1.38501
20:36.3,0.95166,-1.43042,0.928955
20:36.3,0.80542,-1.646729,0.790771
20:36.3,0.696777,-1.57251,0.902344
20:36.3,0.596924,-1.45459,0.727539
20:36.3,0.514404,-1.324463,0.539551
20:36.4,0.24707,-1.130859,0.508057
20:36.4,0.097656,-0.780029,0.505127
20:36.4,0.260254,-0.646729,0.343018
20:36.4,0.228516,-0.825684,0.250488
20:36.4,0.078857,-0.72583,0.188232
20:36.4,-0.114258,-0.702881,0.092529
20:36.4,-0.619629,-0.767578,0.189697
20:36.4,-1.489502,-0.812744,0.560791
20:36.4,-2.338867,-0.626709,0.43335
20:36.4,-2.810059,0.635498,-1.098389
20:36.5,-2.565918,2.883789,-2.683838
20:36.5,-2.475098,5.886963,-3.572266
20:36.5,-2.281494,7.190186,-3.286377
20:36.5,-2.014648,5.44165,-2.822754
20:36.5,-2.074219,3.187988,-2.06665
20:36.5,-3.218262,1.466064,-0.990479
20:36.5,-4.219971,-0.003906,0.55249
20:36.5,-5.04248,-1.211182,2.373535
20:36.5,-5.126221,-3.921631,5.688965
20:36.5,-1.367676,-7.45874,7.999756
20:36.6,6.341797,-8,5.754883
20:36.6,5.707764,-7.958008,3.109619
20:36.6,2.750488,-6.489014,2.024902
20:36.6,0.584473,-2.695068,1.064453
20:36.6,0.427246,-0.892334,1.513184
20:36.6,0.573242,-0.259277,2.049561
20:36.6,0.555908,-0.270996,1.779785
20:36.6,0.512939,-0.437744,1.350098
20:36.6,0.532227,-0.584473,0.918701
20:36.6,0.533203,-0.650879,0.535889
20:36.7,0.542969,-0.666748,0.290283
20:36.7,0.473877,-0.561768,0.080566
20:36.7,0.373779,-0.421631,-0.088867
20:36.7,0.181152,-0.301514,-0.074707
20:36.7,-0.066406,-0.211426,-0.012207
20:36.7,-0.312744,-0.117188,-0.002441
20:36.7,-0.601074,0.056396,-0.116943
20:36.7,-0.705566,0.414063,-0.428711
20:36.7,-0.951172,1.163818,-1.087158
20:36.7,-1.090332,2.125732,-1.840088
20:36.8,-1.154541,3.065918,-2.28833
20:36.8,-1.173828,3.220947,-2.200195
20:36.8,-0.707275,2.296143,-1.609375
20:36.8,-0.434814,1.361084,-0.94751
20:36.8,-0.669678,0.878418,-0.356689
20:36.8,-1.081543,0.353516,0.151855
20:36.8,-1.485352,-0.36377,1.009521
20:36.8,-1.321289,-1.808594,2.843994
20:36.8,0.554932,-3.617676,4.106934
20:36.8,2.835205,-4.83667,3.473389
20:36.9,3.446533,-4.69043,2.760498
20:36.9,2.917725,-4.084473,2.188965
20:36.9,1.857178,-2.913086,1.936768
20:36.9,1.13623,-1.741699,1.525879
20:36.9,0.751465,-0.985352,1.211426
20:36.9,0.555908,-0.524658,1.039307
20:36.9,0.498779,-0.35083,0.996094
20:36.9,0.514893,-0.353516,0.941406
20:36.9,0.503174,-0.350098,0.814941
20:36.9,0.428467,-0.335449,0.681885
20:37.0,0.390137,-0.315186,0.487549
20:37.0,0.334229,-0.251709,0.315186
20:37.0,0.232178,-0.162842,0.243896
20:37.0,0.036865,-0.048828,0.21167
20:37.0,-0.099365,0.01001,0.208496
20:37.0,-0.209229,0.054443,0.14502
20:37.0,-0.4021,0.215088,-0.07373
20:37.0,-0.707031,0.799561,-0.458008
20:37.0,-0.946289,1.771973,-1.18335
20:37.0,-1.257568,3.138672,-1.930908
20:37.1,-1.508789,4.077881,-2.40625
20:37.1,-1.373047,3.593262,-2.295166
20:37.1,-1.011475,2.275635,-1.484131
20:37.1,-1.151855,1.249023,-0.51416
20:37.1,-1.958008,0.616455,0.182861
20:37.1,-2.882324,-0.427734,1.404541
20:37.1,-2.253906,-3.109131,4.672607
20:37.1,1.723877,-6.386719,5.676758
20:37.1,4.811279,-7.657227,3.672852
20:37.1,4.045898,-6.678223,2.445557
20:37.2,2.038086,-4.462646,2.052002
20:37.2,0.698486,-2.140625,1.717529
20:37.2,0.405518,-0.778809,1.465088
20:37.2,0.50708,-0.377686,1.342285
20:37.2,0.508545,-0.385254,1.262207
20:37.2,0.513428,-0.404297,1.178223
20:37.2,0.491943,-0.414551,0.907471
20:37.2,0.397949,-0.422119,0.603516
20:37.2,0.331787,-0.384521,0.46167
20:37.2,0.302246,-0.352539,0.438965
20:37.3,0.257324,-0.36499,0.388184
20:37.3,0.12207,-0.343994,0.327637
20:37.3,-0.087891,-0.265137,0.323975
20:37.3,-0.31543,-0.146729,0.298584
20:37.3,-0.549072,-0.022705,0.250488
20:37.3,-0.784668,0.08374,0.165283
20:37.3,-1.051758,0.268311,-0.08252
20:37.3,-1.29541,0.592529,-0.526855
20:37.3,-1.517822,1.380371,-1.168213
20:37.3,-1.87793,2.682617,-2.039063
20:37.4,-2.138672,3.897461,-2.693115
20:37.4,-2.125,4.376709,-2.883789
20:37.4,-1.832764,3.865967,-2.671387
20:37.4,-1.801025,2.750488,-2.133789
20:37.4,-2.077637,1.644775,-1.518311
20:37.4,-2.660889,0.935059,-0.639893
20:37.4,-3.438721,0.388184,0.866455
20:37.4,-4.263184,-0.665527,2.496094
20:37.4,-4.229492,-3.307617,5.577148
20:37.4,-0.459473,-7.003418,7.946045
20:37.5,6.821777,-8,4.367188
20:37.5,5.786621,-7.891846,2.35083
20:37.5,2.796143,-6.196533,1.953613
20:37.5,0.553955,-2.437012,1.548096
20:37.5,0.203369,-0.685791,1.549316
20:37.5,0.333496,-0.169189,1.860596
20:37.5,0.30542,-0.195313,1.510986
20:37.5,0.216064,-0.349365,1.149414
20:37.5,0.047852,-0.497559,0.748779
20:37.5,-0.026123,-0.548584,0.394775
20:37.6,-0.175049,-0.509033,0.25708
20:37.6,-0.510498,-0.383789,0.19458
20:37.6,-1.035645,-0.27124,-0.028564
20:37.6,-1.506104,0.137207,-0.478271
20:37.6,-1.748291,1.148438,-1.13623
20:37.6,-2.008789,2.73584,-1.935059
20:37.6,-2.211182,4.278076,-2.377197
20:37.6,-2.325439,4.769287,-2.48291
20:37.6,-1.88916,3.908203,-2.457275
20:37.6,-1.368164,2.51709,-2.103027
20:37.7,-1.376709,1.391602,-1.541016
20:37.7,-1.912109,0.76001,-0.61792
20:37.7,-2.671143,0.226318,0.49292
20:37.7,-3.355469,-1.110596,2.323486
20:37.7,-2.841064,-4.101318,6.235352
20:37.7,1.930664,-7.164551,6.897949
20:37.7,5.6604,-8,3.238281
20:37.7,4.946533,-7.639648,1.796387
20:37.7,2.553711,-5.162842,1.966064
20:37.7,0.963623,-2.460205,1.621338
20:37.8,0.414063,-0.991699,1.467773
20:37.8,0.329346,-0.451172,1.486572
20:37.8,0.312012,-0.365723,1.365967
20:37.8,0.243408,-0.381592,1.227051
20:37.8,0.174072,-0.408691,0.944824
20:37.8,0.137695,-0.465088,0.65625
20:37.8,0.047119,-0.438477,0.513428
20:37.8,-0.217285,-0.410156,0.421143
20:37.8,-0.54248,-0.421143,0.349365
20:37.8,-0.948486,-0.343994,0.286133
20:37.9,-1.503906,0.005371,-0.056885
20:37.9,-1.919922,1.151123,-0.944336
20:37.9,-2.057861,3.060303,-2.040527
20:37.9,-2.36499,4.876465,-2.769287
20:37.9,-2.515381,5.141357,-2.804688
20:37.9,-1.979248,3.760498,-2.505615
20:37.9,-1.456787,2.07251,-2.031006
20:37.9,-1.251221,0.987549,-1.389893
20:37.9,-1.592285,0.616943,-0.695313
20:37.9,-2.265625,0.424561,0.245117
20:38.0,-2.816895,-0.255127,1.613281
20:38.0,-2.990723,-2.233887,4.071533
20:38.0,-1.426025,-5.241699,7.286865
20:38.0,3.586426,-7.410645,4.652344
20:38.0,6.150391,-8,0.809082
20:38.0,4.058838,-6.839355,1.332031
20:38.0,1.748291,-3.677002,1.939941
20:38.0,0.607666,-1.565674,1.660645
20:38.0,0.322266,-0.54834,1.339111
20:38.0,0.235107,-0.232178,1.114502
20:38.1,0.200928,-0.286865,0.951904
20:38.1,0.246826,-0.437256,0.804443
20:38.1,0.304932,-0.509521,0.592041
20:38.1,0.250488,-0.498535,0.375488
20:38.1,0.036621,-0.433105,0.229492
20:38.1,-0.280273,-0.354248,0.215332
20:38.1,-0.616211,-0.225342,0.144287
20:38.1,-0.981689,0.064209,-0.122559
20:38.1,-1.317871,0.608398,-0.580811
20:38.1,-1.566895,1.831055,-1.147949
20:38.2,-1.827393,3.644043,-1.59668
20:38.2,-2.102295,4.924316,-1.953125
20:38.2,-2.158447,4.700195,-2.296387
20:38.2,-1.662598,3.276367,-2.116699
20:38.2,-1.135254,1.642334,-1.429443
20:38.2,-1.341064,0.710938,-0.628418
20:38.2,-2.334473,0.462646,0.12207
20:38.2,-3.131104,-0.621582,1.693604
20:38.2,-2.858887,-3.483154,5.07959
20:38.2,0.83252,-6.832031,7.055908
20:38.3,6.141846,-8,3.208496
20:38.3,5.326416,-7.679932,1.478271
20:38.3,2.573975,-5.302246,2.339111
20:38.3,1.087158,-2.560791,2.142334
20:38.3,0.442383,-0.86499,1.777832
20:38.3,0.248535,-0.307129,1.380127
20:38.3,0.348145,-0.380127,1.013184
20:38.3,0.4021,-0.547607,1.064209
20:38.3,0.26001,-0.51123,1.018555
20:38.3,0.057861,-0.50293,0.780029
20:38.4,-0.068359,-0.528809,0.585449
20:38.4,-0.191895,-0.479004,0.548584
20:38.4,-0.507324,-0.46582,0.435059
20:38.4,-0.902832,-0.423828,0.304443
20:38.4,-1.35791,-0.23291,0.07251
20:38.4,-1.873047,0.19043,-0.30249
20:38.4,-2.198242,1.165771,-0.696289
20:38.4,-2.489746,3.09082,-1.65332
20:38.4,-2.855225,4.977051,-2.558105
20:38.4,-3.011719,5.636719,-2.908447
20:38.5,-2.439941,4.521484,-2.766602
20:38.5,-1.853271,2.792236,-2.438232
20:38.5,-1.701172,1.418701,-1.587158
20:38.5,-2.497314,0.983887,-0.8479
20:38.5,-3.468506,0.531982,0.233643
20:38.5,-4.267578,-0.599854,2.064209
20:38.5,-3.929932,-3.064209,5.06665
20:38.5,-2.508057,-5.675049,7.999756
20:38.5,5.673096,-7.83252,3.436279
20:38.5,7.32959,-8,0.800781
20:38.6,4.464355,-7.178467,2.428467
20:38.6,1.504883,-3.550537,1.969727
20:38.6,0.294434,-1.145508,1.544189
20:38.6,0.090088,-0.02124,1.537109
20:38.6,0.210205,0.039795,1.33374
20:38.6,0.352783,-0.374512,1.111084
20:38.6,0.413574,-0.642578,0.770264
20:38.6,0.34668,-0.601563,0.331055
20:38.6,0.355957,-0.562988,0.163574
20:38.6,0.124268,-0.568115,0.134033
20:38.7,-0.33252,-0.548096,0.190674
20:38.7,-0.899658,-0.458984,0.17041
20:38.7,-1.45874,-0.179443,-0.130127
20:38.7,-1.895752,0.658936,-0.996094
20:38.7,-2.27832,2.582031,-1.733398
20:38.7,-2.6521,4.718506,-2.248535
20:38.7,-2.7854,5.331299,-2.730957
20:38.7,-2.510986,4.172363,-2.709473
20:38.7,-1.930664,2.479492,-2.017822
20:38.7,-1.658936,1.305908,-1.148682
20:38.8,-2.318115,0.866943,-0.321045
20:38.8,-3.155029,0.382813,0.807129
20:38.8,-3.992188,-1.100342,2.844971
20:38.8,-3.274414,-3.98584,6.674072
20:38.8,2.000244,-7.261475,6.036621
20:38.8,6.022705,-8,1.861816
20:38.8,5.151855,-7.839844,1.094482
20:38.8,2.916748,-5.543945,1.974609
20:38.8,1.268799,-2.535156,1.881104
20:38.8,0.458496,-0.712646,1.684082
20:38.9,0.351074,-0.143799,1.455078
20:38.9,0.462402,-0.295166,1.135986
20:38.9,0.562744,-0.597168,0.883545
20:38.9,0.636475,-0.792725,0.644775
20:38.9,0.583252,-0.745605,0.465576
20:38.9,0.398926,-0.502441,0.286621
20:38.9,0.20459,-0.269287,0.150879
20:38.9,0.042969,-0.229492,0.169189
20:38.9,-0.181396,-0.368896,0.218018
20:38.9,-0.572998,-0.438477,0.227295
20:39.0,-1.070801,-0.29248,0.243652
20:39.0,-1.693115,0.206299,-0.224609
20:39.0,-2.225586,1.493896,-1.324463
20:39.0,-2.593994,3.466797,-2.156982
20:39.0,-2.943115,4.958496,-2.55127
20:39.0,-2.857666,4.860352,-2.666504
20:39.0,-2.39917,3.438721,-2.302246
20:39.0,-1.981934,1.853027,-1.364502
20:39.0,-2.111328,0.922852,-0.433105
20:39.0,-2.906738,0.496338,0.421875
20:39.1,-3.892578,-0.501953,2.118652
20:39.1,-3.702881,-3.279541,5.714355
20:39.1,0.559082,-6.994629,7.833252
20:39.1,6.195801,-8,3.489746
20:39.1,6.231445,-8,1.2854
20:39.1,3.330811,-6.831543,1.898926
20:39.1,1.29541,-3.070801,1.822754
20:39.1,0.314697,-0.963135,1.757568
20:39.1,0.262207,-0.290283,1.684814
20:39.1,0.614746,-0.520264,1.425049
20:39.2,0.516602,-0.794434,1.230469
20:39.2,0.41333,-0.884521,0.902588
20:39.2,0.201904,-0.781494,0.498779
20:39.2,0.01416,-0.628906,0.236572
20:39.2,-0.234619,-0.597412,0.223389
20:39.2,-0.637695,-0.654541,0.304688
20:39.2,-1.293213,-0.532227,0.237061
20:39.2,-1.874512,-0.155273,-0.153076
20:39.2,-2.327393,1.049316,-1.067871
20:39.2,-2.844971,3.394531,-1.999268
