time,x,y,z
20:38.9,-2.142822,-0.711426,-0.108398
20:38.9,-2.529053,0.962158,0.637939
20:38.9,-1.678467,3.540039,2.010498
20:38.9,0.446533,5.744141,3.209717
20:38.9,2.969238,6.256836,4.196045
20:38.9,4.427734,5.947754,4.362305
20:39.0,3.98877,5.196289,2.875977
20:39.0,2.453369,3.673096,1.58374
20:39.0,1.339844,1.991943,1.49585
20:39.0,0.881348,0.973145,1.599365
20:39.0,0.637207,0.468018,1.587646
20:39.0,0.431885,0.146973,1.395752
20:39.0,0.320068,0.073242,1.019043
20:39.0,0.257324,0.060059,0.605469
20:39.0,0.135498,-0.031982,0.259766
20:39.0,-0.012939,-0.160156,-0.019531
20:39.1,-0.212646,-0.260498,-0.287842
20:39.1,-0.486328,-0.452881,-0.45752
20:39.1,-0.677734,-0.666748,-0.692383
20:39.1,-0.878418,-1.023926,-0.840332
20:39.1,-1.153564,-1.646484,-0.776123
20:39.1,-1.44873,-2.474609,-0.869141
20:39.1,-1.699219,-3.197021,-1.189697
20:39.1,-1.806152,-3.618896,-1.601563
20:39.1,-1.677246,-3.34668,-1.754883
20:39.1,-1.612061,-2.590088,-1.545166
20:39.2,-1.744873,-1.601318,-1.056396
20:39.2,-2.224121,-0.358643,0.018311
20:39.2,-2.370361,0.68335,1.541504
20:39.2,-2.148438,1.977539,3.437744
20:39.2,-0.829346,3.784668,5.615967
20:39.2,1.591064,4.591064,6.010254
20:39.2,3.578125,5.078125,5.015381
20:39.2,3.634521,5.224121,2.376221
20:39.2,3.155273,4.373535,-0.098145
20:39.2,2.477051,3.509766,-0.33252
20:39.3,1.491211,2.381592,0.286621
20:39.3,0.657471,1.405762,0.878418
20:39.3,0.217285,0.824463,0.952637
20:39.3,0.123535,0.431641,0.798096
20:39.3,0.066162,0.112793,0.575439
20:39.3,0.026855,-0.066406,0.306641
20:39.3,0.029541,0.033447,0.108398
20:39.3,-0.02124,0.286133,-0.082764
20:39.3,-0.227783,0.540771,-0.257324
20:39.3,-0.682617,0.65918,-0.336426
20:39.4,-1.329346,0.731934,-0.384766
