time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
1200,2.0000,0.0029,0.0000,0.0014,0.0023,0.4148,0.6417,485.0000,239.0000,764.0000,716.0000
1224,2.0400,0.0021,0.0000,0.0014,0.0023,0.4008,0.6750,484.0000,238.0000,763.0000,716.0000
1248,2.0800,0.0020,0.0000,0.0014,0.0023,0.4086,0.6972,484.0000,238.0000,763.0000,716.0000
1272,2.1200,0.0026,0.0000,0.0014,0.0023,0.4258,0.6972,480.0000,126.0000,561.0000,714.0000
1295,2.1583,0.0020,0.0000,0.0014,0.0023,0.4328,0.6806,480.0000,126.0000,561.0000,714.0000
1319,2.1983,0.0008,0.0000,0.0014,0.0023,0.4227,0.7125,479.0000,127.0000,562.0000,714.0000
1343,2.2383,0.0006,0.0000,0.0014,0.0023,0.4336,0.6944,479.0000,127.0000,562.0000,715.0000
1367,2.2783,0.0006,0.0000,0.0014,0.0023,0.4500,0.6819,479.0000,127.0000,562.0000,715.0000
1392,2.3200,0.0012,0.0000,0.0014,0.0023,0.4508,0.6958,479.0000,127.0000,562.0000,715.0000
1416,2.3600,0.0033,0.0000,0.0014,0.0023,0.4336,0.6694,415.0000,192.0000,771.0000,719.0000
1440,2.4000,0.0037,0.0000,0.0014,0.0023,0.4102,0.6083,415.0000,192.0000,771.0000,719.0000
1464,2.4400,0.0008,0.0000,0.0014,0.0023,0.3602,0.6528,416.0000,192.0000,770.0000,719.0000
1488,2.4800,0.0011,0.0000,0.0014,0.0023,0.4594,0.5792,416.0000,192.0000,770.0000,719.0000
1512,2.5200,0.0028,0.0000,0.0014,0.0023,0.4133,0.6361,480.0000,192.0000,752.0000,717.0000
1536,2.5600,0.0019,0.0000,0.0014,0.0023,0.4070,0.6681,480.0000,192.0000,752.0000,717.0000
1560,2.6000,0.0018,0.0000,0.0014,0.0023,0.4188,0.6764,480.0000,191.0000,752.0000,717.0000
1583,2.6383,0.0025,0.0000,0.0014,0.0023,0.4391,0.6736,481.0000,191.0000,752.0000,717.0000
1607,2.6783,0.0014,0.0000,0.0014,0.0023,0.4570,0.6500,481.0000,191.0000,752.0000,717.0000
1631,2.7183,0.0018,0.0000,0.0014,0.0023,0.4758,0.6222,484.0000,71.0000,751.0000,717.0000
1655,2.7583,0.0009,0.0000,0.0014,0.0023,0.4703,0.6542,484.0000,71.0000,751.0000,717.0000
1680,2.8000,0.0009,0.0000,0.0014,0.0023,0.4633,0.6750,484.0000,71.0000,752.0000,717.0000
1704,2.8400,0.0016,0.0000,0.0014,0.0023,0.4305,0.6639,484.0000,71.0000,752.0000,717.0000
1728,2.8800,0.0037,0.0000,0.0014,0.0008,0.4141,0.6292,484.0000,71.0000,752.0000,717.0000
1752,2.9200,0.0028,0.0000,0.0014,0.0008,0.4023,0.6069,484.0000,71.0000,752.0000,717.0000
1776,2.9600,0.0014,0.0000,0.0014,0.0008,0.4148,0.6208,483.0000,69.0000,760.0000,715.0000
1800,3.0000,0.0023,0.0000,0.0014,0.0008,0.4289,0.6000,483.0000,69.0000,760.0000,715.0000
1824,3.0400,0.0021,0.0000,0.0014,0.0008,0.4117,0.6431,484.0000,70.0000,761.0000,715.0000
1848,3.0800,0.0017,0.0000,0.0014,0.0008,0.4250,0.6611,484.0000,70.0000,761.0000,715.0000
1871,3.1183,0.0015,0.0000,0.0014,0.0008,0.4391,0.6694,490.0000,179.0000,767.0000,714.0000
1895,3.1583,0.0016,0.0000,0.0014,0.0008,0.3531,0.6972,490.0000,179.0000,767.0000,714.0000
1919,3.1983,0.0018,0.0000,0.0014,0.0008,0.3648,0.6681,489.0000,180.0000,767.0000,714.0000
1943,3.2383,0.0013,0.0000,0.0014,0.0008,0.3844,0.6486,489.0000,180.0000,767.0000,714.0000
1967,3.2783,0.0024,0.0000,0.0014,0.0008,0.3922,0.6764,489.0000,180.0000,767.0000,714.0000
1992,3.3200,0.0036,0.0000,0.0014,0.0008,0.4164,0.6417,455.0000,224.0000,767.0000,713.0000
2016,3.3600,0.0010,0.0000,0.0014,0.0008,0.4602,0.6333,455.0000,224.0000,767.0000,713.0000
2040,3.4000,0.0027,0.0000,0.0014,0.0008,0.4133,0.6458,454.0000,223.0000,768.0000,712.0000
2064,3.4400,0.0036,0.0000,0.0014,0.0039,0.4250,0.6028,454.0000,223.0000,768.0000,712.0000
2088,3.4800,0.0007,0.0000,0.0014,0.0039,0.4930,0.5722,454.0000,223.0000,768.0000,712.0000
2112,3.5200,0.0027,0.0000,0.0014,0.0039,0.4180,0.6583,454.0000,223.0000,768.0000,712.0000
2136,3.5600,0.0022,0.0000,0.0014,0.0039,0.3883,0.7028,404.0000,181.0000,783.0000,364.0000
2160,3.6000,0.0015,0.0000,0.0014,0.0039,0.3789,0.7306,404.0000,181.0000,783.0000,364.0000
2184,3.6400,0.0011,0.0000,0.0014,0.0039,0.4391,0.6861,405.0000,180.0000,782.0000,365.0000
2208,3.6800,0.0032,0.0000,0.0014,0.0039,0.4195,0.6736,405.0000,180.0000,782.0000,365.0000
2232,3.7200,0.0024,0.0000,0.0014,0.0039,0.4156,0.6292,423.0000,143.0000,717.0000,719.0000
2256,3.7600,0.0011,0.0000,0.0014,0.0039,0.4602,0.5972,423.0000,143.0000,717.0000,719.0000
2280,3.8000,0.0023,0.0000,0.0014,0.0039,0.4078,0.6181,424.0000,144.0000,716.0000,718.0000
2304,3.8400,0.0029,0.0000,0.0014,0.0039,0.4203,0.6389,424.0000,144.0000,716.0000,718.0000
2328,3.8800,0.0005,0.0000,0.0014,0.0039,0.4766,0.6264,424.0000,144.0000,716.0000,718.0000
2352,3.9200,0.0017,0.0000,0.0014,0.0039,0.4484,0.6250,424.0000,144.0000,716.0000,718.0000
2376,3.9600,0.0017,0.0000,0.0014,0.0039,0.3836,0.6403,447.0000,152.0000,560.0000,276.0000
2400,4.0000,0.0013,0.0000,0.0014,0.0039,0.3672,0.6347,447.0000,152.0000,560.0000,276.0000
2424,4.0400,0.0011,0.0000,0.0014,0.0039,0.3859,0.6750,446.0000,151.0000,561.0000,277.0000
2448,4.0800,0.0021,0.0000,0.0014,0.0039,0.4086,0.6681,446.0000,151.0000,561.0000,277.0000
2472,4.1200,0.0026,0.0000,0.0014,0.0039,0.4352,0.6389,377.0000,143.0000,753.0000,719.0000
2496,4.1600,0.0014,0.0000,0.0014,0.0039,0.4383,0.6653,377.0000,143.0000,753.0000,719.0000
2520,4.2000,0.0021,0.0000,0.0014,0.0039,0.4227,0.6375,378.0000,144.0000,752.0000,719.0000
2544,4.2400,0.0019,0.0000,0.0014,0.0039,0.4281,0.6347,378.0000,144.0000,752.0000,719.0000
2568,4.2800,0.0011,0.0000,0.0014,0.0039,0.4875,0.5944,378.0000,144.0000,752.0000,719.0000
2591,4.3183,0.0025,0.0000,0.0014,0.0039,0.3969,0.6833,378.0000,144.0000,752.0000,719.0000
2615,4.3583,0.0019,0.0000,0.0014,0.0039,0.3773,0.7250,383.0000,204.0000,718.0000,717.0000
2639,4.3983,0.0011,0.0000,0.0014,0.0039,0.3734,0.7458,383.0000,204.0000,718.0000,717.0000
2663,4.4383,0.0014,0.0000,0.0014,0.0039,0.4484,0.6750,384.0000,204.0000,719.0000,716.0000
2687,4.4783,0.0022,0.0000,0.0014,0.0039,0.4180,0.6681,384.0000,204.0000,719.0000,716.0000
2711,4.5183,0.0034,0.0000,0.0014,0.0039,0.4078,0.6319,446.0000,203.0000,764.0000,407.0000
2735,4.5583,0.0010,0.0000,0.0014,0.0039,0.4773,0.5986,446.0000,203.0000,764.0000,408.0000
2760,4.6000,0.0020,0.0000,0.0014,0.0039,0.4164,0.6306,447.0000,202.0000,763.0000,408.0000
2784,4.6400,0.0020,0.0000,0.0014,0.0039,0.4188,0.6486,447.0000,202.0000,763.0000,409.0000
2808,4.6800,0.0013,0.0000,0.0014,0.0039,0.4656,0.6319,447.0000,202.0000,763.0000,409.0000
2832,4.7200,0.0019,0.0000,0.0014,0.0039,0.4367,0.6569,464.0000,198.0000,555.0000,719.0000
2856,4.7600,0.0016,0.0000,0.0014,0.0039,0.3813,0.6667,464.0000,198.0000,555.0000,719.0000
2880,4.8000,0.0009,0.0000,0.0014,0.0039,0.3914,0.6361,463.0000,199.0000,556.0000,718.0000
2904,4.8400,0.0005,0.0000,0.0014,0.0039,0.3609,0.6750,463.0000,199.0000,556.0000,718.0000
2928,4.8800,0.0039,0.0000,0.0014,0.0039,0.4211,0.6417,463.0000,199.0000,556.0000,718.0000
2952,4.9200,0.0018,0.0000,0.0014,0.0039,0.4539,0.6236,463.0000,199.0000,556.0000,718.0000
2976,4.9600,0.0014,0.0000,0.0014,0.0039,0.4680,0.6194,436.0000,215.0000,753.0000,402.0000
3000,5.0000,0.0021,0.0000,0.0014,0.0039,0.4102,0.6306,436.0000,215.0000,753.0000,402.0000
3024,5.0400,0.0024,0.0000,0.0014,0.0039,0.4109,0.6139,435.0000,215.0000,754.0000,401.0000
3048,5.0800,0.0021,0.0000,0.0014,0.0039,0.4766,0.5514,435.0000,215.0000,754.0000,401.0000
3072,5.1200,0.0009,0.0000,0.0014,0.0039,0.4062,0.6500,429.0000,211.0000,763.0000,369.0000
3096,5.1600,0.0020,0.0000,0.0014,0.0039,0.4055,0.6667,429.0000,211.0000,763.0000,369.0000
3120,5.2000,0.0031,0.0000,0.0014,0.0039,0.4039,0.6958,430.0000,210.0000,764.0000,370.0000
3143,5.2383,0.0008,0.0000,0.0014,0.0039,0.4352,0.7292,430.0000,210.0000,764.0000,370.0000
3167,5.2783,0.0031,0.0000,0.0014,0.0039,0.4211,0.6708,430.0000,210.0000,764.0000,370.0000
3191,5.3183,0.0024,0.0000,0.0014,0.0039,0.4234,0.6222,430.0000,210.0000,764.0000,370.0000
3215,5.3583,0.0012,0.0000,0.0000,0.0000,0.4703,0.5722,464.0000,183.0000,768.0000,719.0000
3239,5.3983,0.0023,0.0000,0.0000,0.0000,0.3953,0.6444,464.0000,183.0000,768.0000,719.0000
3263,5.4383,0.0032,0.0000,0.0000,0.0000,0.4219,0.6431,463.0000,184.0000,767.0000,718.0000
3287,5.4783,0.0012,0.0000,0.0000,0.0000,0.4727,0.6319,463.0000,184.0000,767.0000,718.0000
3311,5.5183,0.0016,0.0000,0.0000,0.0000,0.4258,0.6569,435.0000,208.0000,750.0000,337.0000
3335,5.5583,0.0020,0.0000,0.0000,0.0000,0.3906,0.6597,435.0000,208.0000,750.0000,337.0000
3360,5.6000,0.0019,0.0000,0.0000,0.0000,0.3859,0.6528,434.0000,207.0000,750.0000,338.0000
3384,5.6400,0.0010,0.0000,0.0000,0.0000,0.3922,0.7000,434.0000,207.0000,750.0000,338.0000
3408,5.6800,0.0020,0.0000,0.0000,0.0000,0.4055,0.6611,434.0000,207.0000,750.0000,338.0000
3432,5.7200,0.0023,0.0000,0.0000,0.0000,0.4188,0.6528,434.0000,207.0000,750.0000,338.0000
3456,5.7600,0.0015,0.0000,0.0000,0.0000,0.4813,0.6139,424.0000,184.0000,752.0000,719.0000
3480,5.8000,0.0028,0.0000,0.0000,0.0000,0.4133,0.6653,424.0000,184.0000,752.0000,719.0000
3504,5.8400,0.0032,0.0000,0.0000,0.0000,0.4281,0.6569,423.0000,183.0000,752.0000,719.0000
3528,5.8800,0.0012,0.0000,0.0000,0.0000,0.4680,0.6292,423.0000,183.0000,752.0000,719.0000
3552,5.9200,0.0016,0.0000,0.0000,0.0000,0.3961,0.6694,383.0000,73.0000,748.0000,716.0000
3576,5.9600,0.0019,0.0000,0.0000,0.0000,0.3664,0.7014,383.0000,73.0000,748.0000,716.0000
3600,6.0000,0.0015,0.0000,0.0000,0.0000,0.3602,0.7292,384.0000,74.0000,749.0000,715.0000
