time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
1200,2.0000,0.0006,0.0000,0.0000,0.0000,0.4172,0.5875,508.0000,391.0000,534.0000,714.0000
1224,2.0400,0.0005,0.0000,0.0000,0.0000,0.4156,0.5625,508.0000,391.0000,534.0000,714.0000
1248,2.0800,0.0021,0.0000,0.0000,0.0000,0.4219,0.5028,509.0000,390.0000,534.0000,714.0000
1272,2.1200,0.0015,0.0000,0.0000,0.0000,0.4109,0.4792,509.0000,390.0000,534.0000,714.0000
1295,2.1583,0.0012,0.0000,0.0000,0.0000,0.4211,0.4875,524.0000,382.0000,536.0000,710.0000
1319,2.1983,0.0005,0.0000,0.0000,0.0000,0.4250,0.5097,524.0000,382.0000,536.0000,710.0000
1343,2.2383,0.0005,0.0000,0.0000,0.0000,0.4258,0.5556,523.0000,381.0000,536.0000,710.0000
1367,2.2783,0.0009,0.0000,0.0000,0.0000,0.4391,0.5611,523.0000,381.0000,535.0000,711.0000
1392,2.3200,0.0005,0.0000,0.0000,0.0000,0.4313,0.5111,523.0000,381.0000,535.0000,711.0000
1416,2.3600,0.0009,0.0000,0.0000,0.0000,0.4266,0.5069,504.0000,289.0000,533.0000,713.0000
1440,2.4000,0.0009,0.0000,0.0000,0.0000,0.4156,0.4667,504.0000,289.0000,533.0000,713.0000
1464,2.4400,0.0007,0.0000,0.0000,0.0000,0.4047,0.4347,503.0000,288.0000,534.0000,712.0000
1488,2.4800,0.0002,0.0000,0.0000,0.0000,0.3961,0.4569,503.0000,288.0000,534.0000,712.0000
1512,2.5200,0.0008,0.0000,0.0000,0.0000,0.4078,0.4931,503.0000,288.0000,534.0000,712.0000
1536,2.5600,0.0011,0.0000,0.0000,0.0000,0.4148,0.5042,503.0000,288.0000,534.0000,712.0000
1560,2.6000,0.0009,0.0000,0.0000,0.0000,0.4125,0.4569,498.0000,147.0000,682.0000,423.0000
1583,2.6383,0.0010,0.0000,0.0000,0.0000,0.4164,0.3819,498.0000,147.0000,682.0000,423.0000
1607,2.6783,0.0006,0.0000,0.0000,0.0000,0.4039,0.4625,498.0000,148.0000,681.0000,424.0000
1631,2.7183,0.0007,0.0000,0.0000,0.0000,0.4000,0.4806,498.0000,148.0000,681.0000,424.0000
1655,2.7583,0.0005,0.0000,0.0000,0.0000,0.4016,0.4722,496.0000,313.0000,544.0000,713.0000
1680,2.8000,0.0002,0.0000,0.0000,0.0000,0.3992,0.4764,496.0000,313.0000,544.0000,713.0000
1704,2.8400,0.0008,0.0000,0.0000,0.0000,0.4086,0.5028,497.0000,312.0000,544.0000,713.0000
1728,2.8800,0.0005,0.0000,0.0000,0.0000,0.4023,0.4764,497.0000,312.0000,544.0000,713.0000
1752,2.9200,0.0002,0.0000,0.0000,0.0000,0.3969,0.4458,497.0000,312.0000,544.0000,713.0000
1776,2.9600,0.0007,0.0000,0.0000,0.0000,0.4125,0.4417,502.0000,302.0000,544.0000,712.0000
1800,3.0000,0.0011,0.0000,0.0000,0.0000,0.4133,0.4306,502.0000,302.0000,544.0000,712.0000
1824,3.0400,0.0006,0.0000,0.0000,0.0000,0.4023,0.4472,503.0000,303.0000,543.0000,711.0000
1848,3.0800,0.0004,0.0000,0.0000,0.0000,0.3930,0.4722,503.0000,303.0000,543.0000,711.0000
1871,3.1183,0.0010,0.0000,0.0000,0.0000,0.3984,0.4722,503.0000,303.0000,543.0000,711.0000
1895,3.1583,0.0010,0.0000,0.0000,0.0000,0.4047,0.4639,503.0000,303.0000,543.0000,711.0000
1919,3.1983,0.0007,0.0000,0.0000,0.0000,0.4016,0.4028,512.0000,362.0000,517.0000,392.0000
1943,3.2383,0.0003,0.0000,0.0000,0.0000,0.4023,0.4417,512.0000,362.0000,517.0000,392.0000
1967,3.2783,0.0006,0.0000,0.0000,0.0000,0.4000,0.4903,511.0000,362.0000,518.0000,393.0000
1992,3.3200,0.0007,0.0000,0.0000,0.0000,0.3992,0.4889,511.0000,362.0000,518.0000,393.0000
2016,3.3600,0.0005,0.0000,0.0000,0.0000,0.3992,0.4708,505.0000,366.0000,563.0000,714.0000
2040,3.4000,0.0004,0.0000,0.0000,0.0000,0.3945,0.4708,505.0000,366.0000,563.0000,714.0000
2064,3.4400,0.0007,0.0000,0.0000,0.0000,0.4008,0.5000,505.0000,365.0000,562.0000,714.0000
2088,3.4800,0.0007,0.0000,0.0000,0.0000,0.3992,0.4597,505.0000,365.0000,562.0000,714.0000
2112,3.5200,0.0004,0.0000,0.0000,0.0000,0.4000,0.4264,505.0000,365.0000,562.0000,714.0000
2136,3.5600,0.0002,0.0000,0.0000,0.0000,0.4016,0.3958,505.0000,365.0000,562.0000,714.0000
2160,3.6000,0.0013,0.0000,0.0000,0.0000,0.4062,0.4819,504.0000,321.0000,542.0000,712.0000
2184,3.6400,0.0006,0.0000,0.0000,0.0000,0.4000,0.4944,504.0000,321.0000,542.0000,712.0000
2208,3.6800,0.0003,0.0000,0.0000,0.0000,0.4000,0.4569,504.0000,320.0000,541.0000,712.0000
2232,3.7200,0.0004,0.0000,0.0000,0.0000,0.4000,0.3986,504.0000,320.0000,541.0000,712.0000
2256,3.7600,0.0011,0.0000,0.0000,0.0000,0.4102,0.4333,503.0000,304.0000,529.0000,709.0000
2280,3.8000,0.0006,0.0000,0.0000,0.0000,0.4000,0.4861,503.0000,304.0000,529.0000,709.0000
2304,3.8400,0.0005,0.0000,0.0000,0.0000,0.4031,0.4833,503.0000,305.0000,530.0000,710.0000
2328,3.8800,0.0003,0.0000,0.0000,0.0000,0.4094,0.4917,503.0000,305.0000,530.0000,710.0000
2352,3.9200,0.0006,0.0000,0.0000,0.0000,0.4039,0.5028,503.0000,305.0000,530.0000,710.0000
2376,3.9600,0.0008,0.0000,0.0000,0.0000,0.4047,0.4847,503.0000,305.0000,530.0000,710.0000
2400,4.0000,0.0003,0.0000,0.0000,0.0000,0.4000,0.4681,505.0000,358.0000,552.0000,715.0000
2424,4.0400,0.0003,0.0000,0.0000,0.0000,0.3984,0.4389,505.0000,358.0000,552.0000,715.0000
2448,4.0800,0.0006,0.0000,0.0000,0.0000,0.4039,0.4639,505.0000,357.0000,551.0000,714.0000
2472,4.1200,0.0010,0.0000,0.0000,0.0000,0.4062,0.4514,505.0000,357.0000,551.0000,714.0000
2496,4.1600,0.0003,0.0000,0.0000,0.0000,0.3953,0.4583,507.0000,351.0000,540.0000,708.0000
2520,4.2000,0.0006,0.0000,0.0000,0.0000,0.4086,0.4847,507.0000,351.0000,540.0000,708.0000
2544,4.2400,0.0009,0.0000,0.0000,0.0000,0.4031,0.4986,506.0000,350.0000,540.0000,709.0000
2568,4.2800,0.0005,0.0000,0.0000,0.0000,0.3953,0.4375,506.0000,350.0000,541.0000,709.0000
2591,4.3183,0.0003,0.0000,0.0000,0.0000,0.4055,0.2917,506.0000,350.0000,541.0000,709.0000
2615,4.3583,0.0009,0.0000,0.0000,0.0000,0.4078,0.4639,506.0000,350.0000,541.0000,709.0000
