time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
1200,2.0000,0.0009,0.0000,0.0000,0.0016,0.5469,0.5583,583.0000,383.0000,718.0000,716.0000
1224,2.0400,0.0013,0.0000,0.0000,0.0016,0.5406,0.5069,583.0000,383.0000,718.0000,716.0000
1248,2.0800,0.0024,0.0000,0.0000,0.0016,0.5336,0.4583,583.0000,383.0000,718.0000,716.0000
1272,2.1200,0.0004,0.0000,0.0000,0.0016,0.5375,0.4653,583.0000,383.0000,718.0000,716.0000
1295,2.1583,0.0018,0.0000,0.0000,0.0016,0.5367,0.4778,583.0000,358.0000,587.0000,400.0000
1319,2.1983,0.0019,0.0000,0.0000,0.0016,0.5406,0.5153,583.0000,358.0000,587.0000,400.0000
1343,2.2383,0.0005,0.0000,0.0000,0.0016,0.5484,0.5292,582.0000,359.0000,588.0000,401.0000
1367,2.2783,0.0013,0.0000,0.0000,0.0016,0.5383,0.5361,582.0000,359.0000,588.0000,401.0000
1392,2.3200,0.0006,0.0000,0.0000,0.0016,0.5375,0.5653,577.0000,712.0000,594.0000,719.0000
1416,2.3600,0.0002,0.0000,0.0000,0.0016,0.5383,0.5986,577.0000,712.0000,594.0000,719.0000
1440,2.4000,0.0004,0.0000,0.0000,0.0016,0.5266,0.5792,576.0000,711.0000,595.0000,718.0000
1464,2.4400,0.0002,0.0000,0.0000,0.0016,0.5367,0.5875,576.0000,711.0000,595.0000,718.0000
1488,2.4800,0.0010,0.0000,0.0000,0.0016,0.5477,0.5778,576.0000,711.0000,595.0000,718.0000
1512,2.5200,0.0017,0.0000,0.0000,0.0016,0.5398,0.5208,576.0000,711.0000,595.0000,718.0000
1536,2.5600,0.0024,0.0000,0.0000,0.0016,0.5336,0.4556,568.0000,370.0000,744.0000,394.0000
1560,2.6000,0.0008,0.0000,0.0000,0.0016,0.5258,0.4694,568.0000,370.0000,744.0000,394.0000
1583,2.6383,0.0004,0.0000,0.0000,0.0016,0.5500,0.4597,569.0000,369.0000,744.0000,395.0000
1607,2.6783,0.0011,0.0000,0.0000,0.0016,0.5422,0.4736,569.0000,369.0000,744.0000,395.0000
1631,2.7183,0.0006,0.0000,0.0000,0.0016,0.5523,0.4944,581.0000,243.0000,743.0000,719.0000
1655,2.7583,0.0006,0.0000,0.0000,0.0016,0.5563,0.4694,581.0000,243.0000,743.0000,719.0000
1680,2.8000,0.0009,0.0000,0.0000,0.0016,0.5523,0.4792,581.0000,244.0000,742.0000,719.0000
1704,2.8400,0.0007,0.0000,0.0000,0.0016,0.5414,0.4944,581.0000,244.0000,742.0000,719.0000
1728,2.8800,0.0010,0.0000,0.0000,0.0016,0.5266,0.5056,581.0000,244.0000,742.0000,719.0000
1752,2.9200,0.0009,0.0000,0.0000,0.0016,0.5367,0.5347,581.0000,376.0000,702.0000,719.0000
1776,2.9600,0.0007,0.0000,0.0000,0.0016,0.5609,0.5306,581.0000,376.0000,702.0000,719.0000
1800,3.0000,0.0012,0.0000,0.0014,0.0000,0.5492,0.4667,582.0000,377.0000,703.0000,719.0000
1824,3.0400,0.0006,0.0000,0.0014,0.0000,0.5328,0.4792,582.0000,377.0000,703.0000,719.0000
1848,3.0800,0.0010,0.0000,0.0014,0.0000,0.5359,0.4944,582.0000,377.0000,703.0000,719.0000
1871,3.1183,0.0011,0.0000,0.0014,0.0000,0.5430,0.4778,582.0000,377.0000,703.0000,719.0000
1895,3.1583,0.0004,0.0000,0.0014,0.0000,0.5430,0.4875,591.0000,390.0000,719.0000,719.0000
1919,3.1983,0.0004,0.0000,0.0014,0.0000,0.5281,0.4875,591.0000,390.0000,719.0000,719.0000
1943,3.2383,0.0015,0.0000,0.0014,0.0000,0.5344,0.4792,590.0000,389.0000,718.0000,719.0000
1967,3.2783,0.0002,0.0000,0.0014,0.0000,0.5430,0.4458,590.0000,389.0000,718.0000,719.0000
1992,3.3200,0.0005,0.0000,0.0014,0.0000,0.5492,0.4819,572.0000,381.0000,656.0000,719.0000
2016,3.3600,0.0008,0.0000,0.0014,0.0000,0.5414,0.4764,572.0000,381.0000,656.0000,719.0000
2040,3.4000,0.0008,0.0000,0.0014,0.0000,0.5438,0.4597,572.0000,380.0000,655.0000,718.0000
2064,3.4400,0.0006,0.0000,0.0014,0.0000,0.5258,0.4875,572.0000,380.0000,655.0000,718.0000
2088,3.4800,0.0003,0.0000,0.0014,0.0000,0.5328,0.4861,572.0000,380.0000,655.0000,718.0000
2112,3.5200,0.0014,0.0000,0.0014,0.0008,0.5328,0.4333,572.0000,380.0000,655.0000,718.0000
2136,3.5600,0.0002,0.0000,0.0014,0.0008,0.5477,0.4264,573.0000,368.0000,573.0000,368.0000
2160,3.6000,0.0009,0.0000,0.0014,0.0008,0.5406,0.4833,573.0000,368.0000,573.0000,368.0000
