time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
1200,2.0000,0.0006,0.0000,0.0014,0.0016,0.5586,0.6889,614.0000,273.0000,755.0000,711.0000
1224,2.0400,0.0011,0.0000,0.0014,0.0016,0.5594,0.6750,566.0000,80.0000,744.0000,393.0000
1248,2.0800,0.0023,0.0000,0.0014,0.0016,0.5641,0.5861,566.0000,80.0000,744.0000,393.0000
1272,2.1200,0.0016,0.0000,0.0014,0.0016,0.5758,0.5708,567.0000,81.0000,745.0000,392.0000
1295,2.1583,0.0011,0.0000,0.0014,0.0016,0.5805,0.5431,567.0000,81.0000,745.0000,392.0000
1319,2.1983,0.0005,0.0000,0.0014,0.0016,0.5859,0.5736,567.0000,81.0000,745.0000,392.0000
1343,2.2383,0.0013,0.0000,0.0014,0.0016,0.5797,0.5931,567.0000,81.0000,745.0000,392.0000
1367,2.2783,0.0017,0.0000,0.0014,0.0016,0.5750,0.6250,602.0000,216.0000,752.0000,349.0000
1392,2.3200,0.0011,0.0000,0.0014,0.0016,0.5742,0.6444,602.0000,216.0000,752.0000,349.0000
1416,2.3600,0.0013,0.0000,0.0014,0.0016,0.5734,0.6667,601.0000,215.0000,751.0000,350.0000
1440,2.4000,0.0006,0.0000,0.0014,0.0016,0.5672,0.6611,601.0000,215.0000,751.0000,350.0000
1464,2.4400,0.0007,0.0000,0.0000,0.0008,0.5547,0.5931,592.0000,176.0000,699.0000,719.0000
1488,2.4800,0.0004,0.0000,0.0000,0.0008,0.5523,0.5250,592.0000,176.0000,699.0000,719.0000
1512,2.5200,0.0000,0.0000,0.0000,0.0008,0.5523,0.5250,593.0000,176.0000,700.0000,718.0000
1536,2.5600,0.0019,0.0000,0.0000,0.0008,0.5617,0.6611,593.0000,176.0000,700.0000,718.0000
1560,2.6000,0.0014,0.0000,0.0000,0.0008,0.5742,0.5986,593.0000,176.0000,700.0000,718.0000
1583,2.6383,0.0017,0.0000,0.0000,0.0008,0.5797,0.5125,593.0000,176.0000,700.0000,718.0000
1607,2.6783,0.0014,0.0000,0.0000,0.0008,0.5836,0.5347,712.0000,177.0000,750.0000,355.0000
1631,2.7183,0.0008,0.0000,0.0000,0.0008,0.5766,0.5347,712.0000,177.0000,750.0000,355.0000
1655,2.7583,0.0000,0.0000,0.0000,0.0008,0.5766,0.5347,711.0000,176.0000,751.0000,356.0000
1680,2.8000,0.0020,0.0000,0.0000,0.0008,0.5711,0.6056,711.0000,176.0000,751.0000,356.0000
1704,2.8400,0.0012,0.0000,0.0000,0.0000,0.5625,0.6181,599.0000,125.0000,760.0000,719.0000
1728,2.8800,0.0007,0.0000,0.0000,0.0000,0.5695,0.6181,599.0000,125.0000,760.0000,719.0000
1752,2.9200,0.0010,0.0000,0.0000,0.0000,0.5586,0.6083,599.0000,124.0000,759.0000,718.0000
1776,2.9600,0.0004,0.0000,0.0000,0.0000,0.5523,0.6375,598.0000,124.0000,759.0000,718.0000
1800,3.0000,0.0005,0.0000,0.0000,0.0000,0.5430,0.6611,598.0000,124.0000,759.0000,718.0000
1824,3.0400,0.0001,0.0000,0.0000,0.0000,0.5406,0.5917,598.0000,124.0000,759.0000,718.0000
1848,3.0800,0.0004,0.0000,0.0000,0.0000,0.5516,0.6319,596.0000,80.0000,727.0000,666.0000
1871,3.1183,0.0004,0.0000,0.0000,0.0000,0.5406,0.5833,596.0000,80.0000,727.0000,666.0000
1895,3.1583,0.0006,0.0000,0.0000,0.0000,0.5320,0.5444,595.0000,81.0000,728.0000,667.0000
1919,3.1983,0.0013,0.0000,0.0000,0.0000,0.5453,0.5917,595.0000,81.0000,728.0000,667.0000
1943,3.2383,0.0010,0.0000,0.0000,0.0000,0.5789,0.6306,569.0000,183.0000,747.0000,716.0000
1967,3.2783,0.0004,0.0000,0.0000,0.0000,0.5742,0.5764,569.0000,183.0000,747.0000,716.0000
1992,3.3200,0.0002,0.0000,0.0000,0.0000,0.6125,0.6431,570.0000,184.0000,746.0000,716.0000
2016,3.3600,0.0010,0.0000,0.0000,0.0000,0.5828,0.6403,570.0000,184.0000,746.0000,717.0000
2040,3.4000,0.0006,0.0000,0.0000,0.0000,0.5961,0.6153,570.0000,184.0000,746.0000,717.0000
2064,3.4400,0.0000,0.0000,0.0000,0.0000,0.6102,0.7056,570.0000,184.0000,746.0000,717.0000
2088,3.4800,0.0006,0.0000,0.0000,0.0000,0.5805,0.6125,615.0000,318.0000,719.0000,719.0000
2112,3.5200,0.0009,0.0000,0.0000,0.0000,0.5867,0.5764,615.0000,318.0000,719.0000,719.0000
2136,3.5600,0.0009,0.0000,0.0000,0.0000,0.5719,0.5333,616.0000,317.0000,718.0000,718.0000
2160,3.6000,0.0018,0.0000,0.0000,0.0000,0.5836,0.6028,616.0000,317.0000,718.0000,718.0000
2184,3.6400,0.0011,0.0000,0.0000,0.0000,0.5797,0.6528,683.0000,246.0000,704.0000,394.0000
2208,3.6800,0.0008,0.0000,0.0000,0.0000,0.5797,0.7125,683.0000,246.0000,704.0000,394.0000
2232,3.7200,0.0003,0.0000,0.0000,0.0000,0.5703,0.7139,683.0000,245.0000,705.0000,393.0000
2256,3.7600,0.0012,0.0000,0.0000,0.0000,0.5758,0.6611,684.0000,245.0000,705.0000,393.0000
2280,3.8000,0.0018,0.0000,0.0000,0.0000,0.5828,0.6208,684.0000,245.0000,705.0000,393.0000
2304,3.8400,0.0004,0.0000,0.0000,0.0000,0.5883,0.5625,684.0000,245.0000,705.0000,393.0000
2328,3.8800,0.0008,0.0000,0.0000,0.0000,0.5867,0.5764,686.0000,224.0000,751.0000,224.0000
2352,3.9200,0.0010,0.0000,0.0000,0.0000,0.5781,0.6167,686.0000,224.0000,751.0000,224.0000
2376,3.9600,0.0004,0.0000,0.0000,0.0000,0.5930,0.6875,687.0000,223.0000,750.0000,225.0000
2400,4.0000,0.0001,0.0000,0.0000,0.0000,0.5883,0.6917,687.0000,223.0000,750.0000,225.0000
2424,4.0400,0.0002,0.0000,0.0000,0.0000,0.5727,0.6097,701.0000,98.0000,731.0000,246.0000
2448,4.0800,0.0008,0.0000,0.0000,0.0000,0.5773,0.6667,701.0000,98.0000,731.0000,246.0000
2472,4.1200,0.0001,0.0000,0.0000,0.0000,0.6164,0.6292,702.0000,99.0000,732.0000,247.0000
2496,4.1600,0.0006,0.0000,0.0000,0.0000,0.5852,0.5028,702.0000,99.0000,732.0000,247.0000
2520,4.2000,0.0009,0.0000,0.0000,0.0000,0.5797,0.5917,702.0000,99.0000,732.0000,247.0000
2544,4.2400,0.0002,0.0000,0.0000,0.0000,0.5820,0.6528,702.0000,99.0000,732.0000,247.0000
2568,4.2800,0.0006,0.0000,0.0000,0.0000,0.5586,0.6278,724.0000,225.0000,755.0000,352.0000
2591,4.3183,0.0003,0.0000,0.0000,0.0000,0.5563,0.5903,724.0000,225.0000,755.0000,352.0000
2615,4.3583,0.0007,0.0000,0.0000,0.0000,0.5523,0.5056,723.0000,226.0000,754.0000,353.0000
2639,4.3983,0.0009,0.0000,0.0000,0.0000,0.5727,0.5625,723.0000,226.0000,754.0000,353.0000
2663,4.4383,0.0001,0.0000,0.0000,0.0000,0.6180,0.6472,700.0000,326.0000,729.0000,372.0000
2687,4.4783,0.0003,0.0000,0.0000,0.0000,0.5914,0.6153,700.0000,326.0000,729.0000,372.0000
2711,4.5183,0.0006,0.0000,0.0000,0.0000,0.5844,0.6639,699.0000,325.0000,729.0000,373.0000
2735,4.5583,0.0004,0.0000,0.0000,0.0000,0.5867,0.6208,699.0000,325.0000,729.0000,373.0000
2760,4.6000,0.0007,0.0000,0.0000,0.0000,0.5680,0.5500,699.0000,325.0000,729.0000,373.0000
2784,4.6400,0.0003,0.0000,0.0000,0.0000,0.5719,0.5569,699.0000,325.0000,729.0000,373.0000
2808,4.6800,0.0012,0.0000,0.0000,0.0000,0.5773,0.5972,612.0000,183.0000,731.0000,719.0000
2832,4.7200,0.0006,0.0000,0.0000,0.0000,0.5727,0.5917,612.0000,183.0000,731.0000,719.0000
2856,4.7600,0.0012,0.0000,0.0000,0.0000,0.5805,0.6583,611.0000,184.0000,731.0000,718.0000
2880,4.8000,0.0006,0.0000,0.0000,0.0000,0.5758,0.7028,611.0000,184.0000,731.0000,718.0000
2904,4.8400,0.0005,0.0000,0.0000,0.0000,0.5687,0.7125,591.0000,207.0000,736.0000,389.0000
2928,4.8800,0.0006,0.0000,0.0000,0.0000,0.5695,0.6778,591.0000,207.0000,736.0000,389.0000
2952,4.9200,0.0009,0.0000,0.0000,0.0000,0.5695,0.6403,592.0000,208.0000,735.0000,388.0000
2976,4.9600,0.0019,0.0000,0.0000,0.0000,0.5695,0.5819,592.0000,208.0000,735.0000,388.0000
3000,5.0000,0.0011,0.0000,0.0000,0.0000,0.5766,0.5708,592.0000,208.0000,735.0000,388.0000
3024,5.0400,0.0002,0.0000,0.0000,0.0000,0.5883,0.5750,592.0000,208.0000,735.0000,388.0000
3048,5.0800,0.0000,0.0000,0.0000,0.0000,0.5883,0.5750,702.0000,279.0000,719.0000,279.0000
3072,5.1200,0.0014,0.0000,0.0000,0.0000,0.5672,0.6444,702.0000,279.0000,719.0000,279.0000
3096,5.1600,0.0002,0.0000,0.0000,0.0000,0.5773,0.6667,703.0000,279.0000,720.0000,279.0000
3120,5.2000,0.0003,0.0000,0.0000,0.0000,0.5773,0.6653,703.0000,279.0000,720.0000,279.0000
3143,5.2383,0.0003,0.0000,0.0000,0.0000,0.5992,0.6986,744.0000,277.0000,751.0000,280.0000
3167,5.2783,0.0003,0.0000,0.0000,0.0000,0.6148,0.6625,744.0000,277.0000,751.0000,280.0000
3191,5.3183,0.0004,0.0000,0.0000,0.0000,0.5984,0.6014,743.0000,278.0000,750.0000,281.0000
3215,5.3583,0.0006,0.0000,0.0014,0.0000,0.5828,0.5750,743.0000,278.0000,750.0000,281.0000
3239,5.3983,0.0008,0.0000,0.0014,0.0000,0.5648,0.5986,743.0000,278.0000,750.0000,281.0000
3263,5.4383,0.0002,0.0000,0.0014,0.0000,0.5609,0.6667,743.0000,278.0000,750.0000,281.0000
3287,5.4783,0.0002,0.0000,0.0014,0.0000,0.5641,0.6944,680.0000,354.0000,723.0000,398.0000
3311,5.5183,0.0004,0.0000,0.0000,0.0000,0.5422,0.5167,680.0000,354.0000,723.0000,398.0000
3335,5.5583,0.0007,0.0000,0.0028,0.0031,0.5570,0.5167,679.0000,353.0000,722.0000,398.0000
3360,5.6000,0.0004,0.0000,0.0028,0.0031,0.5820,0.6111,679.0000,353.0000,722.0000,398.0000
3384,5.6400,0.0004,0.0000,0.0028,0.0031,0.5883,0.6153,647.0000,232.0000,689.0000,396.0000
3408,5.6800,0.0006,0.0000,0.0028,0.0031,0.5797,0.6333,647.0000,232.0000,689.0000,396.0000
3432,5.7200,0.0002,0.0000,0.0028,0.0031,0.5906,0.6750,646.0000,231.0000,690.0000,397.0000
3456,5.7600,0.0002,0.0000,0.0028,0.0031,0.5859,0.6542,646.0000,231.0000,690.0000,397.0000
3480,5.8000,0.0008,0.0000,0.0028,0.0031,0.5711,0.5792,646.0000,231.0000,690.0000,397.0000
3504,5.8400,0.0009,0.0000,0.0028,0.0031,0.5719,0.5722,646.0000,231.0000,690.0000,397.0000
3528,5.8800,0.0007,0.0000,0.0028,0.0031,0.5555,0.5292,609.0000,191.0000,719.0000,717.0000
3552,5.9200,0.0011,0.0000,0.0028,0.0031,0.5719,0.5931,609.0000,191.0000,719.0000,717.0000
3576,5.9600,0.0016,0.0000,0.0028,0.0031,0.5625,0.6375,610.0000,192.0000,718.0000,716.0000
3600,6.0000,0.0008,0.0000,0.0028,0.0031,0.5633,0.6639,610.0000,192.0000,718.0000,716.0000
3624,6.0400,0.0006,0.0000,0.0028,0.0031,0.5602,0.6972,680.0000,352.0000,709.0000,403.0000
3648,6.0800,0.0005,0.0000,0.0028,0.0031,0.5578,0.6667,680.0000,352.0000,709.0000,403.0000
3672,6.1200,0.0015,0.0000,0.0028,0.0031,0.5641,0.6486,680.0000,351.0000,710.0000,402.0000
3696,6.1600,0.0014,0.0000,0.0028,0.0031,0.5672,0.5778,681.0000,351.0000,710.0000,402.0000
3719,6.1983,0.0010,0.0000,0.0028,0.0031,0.5625,0.5514,681.0000,351.0000,710.0000,402.0000
3743,6.2383,0.0006,0.0000,0.0028,0.0031,0.5781,0.5875,681.0000,351.0000,710.0000,402.0000
3767,6.2783,0.0006,0.0000,0.0028,0.0031,0.5758,0.6250,684.0000,102.0000,727.0000,345.0000
3791,6.3183,0.0003,0.0000,0.0028,0.0031,0.5922,0.6653,684.0000,102.0000,727.0000,345.0000
3815,6.3583,0.0001,0.0000,0.0028,0.0031,0.5734,0.6153,685.0000,103.0000,728.0000,344.0000
3839,6.3983,0.0003,0.0000,0.0028,0.0031,0.5711,0.5875,685.0000,103.0000,728.0000,344.0000
3863,6.4383,0.0003,0.0000,0.0028,0.0031,0.6008,0.6583,711.0000,159.0000,734.0000,280.0000
3887,6.4783,0.0003,0.0000,0.0028,0.0031,0.5859,0.6236,711.0000,159.0000,734.0000,280.0000
3911,6.5183,0.0005,0.0000,0.0028,0.0031,0.5852,0.5792,710.0000,160.0000,733.0000,281.0000
3935,6.5583,0.0009,0.0000,0.0028,0.0031,0.5664,0.6056,710.0000,160.0000,733.0000,281.0000
3960,6.6000,0.0007,0.0000,0.0028,0.0031,0.5547,0.6042,710.0000,160.0000,733.0000,281.0000
3984,6.6400,0.0004,0.0000,0.0028,0.0031,0.5578,0.6569,710.0000,160.0000,733.0000,281.0000
4008,6.6800,0.0004,0.0000,0.0028,0.0031,0.5492,0.5417,671.0000,350.0000,688.0000,383.0000
4032,6.7200,0.0007,0.0000,0.0028,0.0031,0.5563,0.5486,671.0000,350.0000,688.0000,383.0000
4056,6.7600,0.0008,0.0000,0.0028,0.0031,0.5781,0.5708,670.0000,351.0000,687.0000,384.0000
4080,6.8000,0.0001,0.0000,0.0028,0.0031,0.5773,0.5792,670.0000,351.0000,687.0000,384.0000
4104,6.8400,0.0007,0.0000,0.0028,0.0031,0.5813,0.6125,647.0000,365.0000,682.0000,706.0000
4128,6.8800,0.0006,0.0000,0.0028,0.0031,0.5789,0.6014,647.0000,365.0000,682.0000,706.0000
4152,6.9200,0.0003,0.0000,0.0028,0.0031,0.5734,0.5681,646.0000,364.0000,683.0000,707.0000
4176,6.9600,0.0004,0.0000,0.0028,0.0031,0.5734,0.5625,646.0000,364.0000,683.0000,707.0000
4200,7.0000,0.0011,0.0000,0.0028,0.0031,0.5758,0.5569,646.0000,364.0000,683.0000,707.0000
4224,7.0400,0.0008,0.0000,0.0028,0.0031,0.5727,0.5375,646.0000,364.0000,683.0000,707.0000
4248,7.0800,0.0011,0.0000,0.0028,0.0031,0.5813,0.6056,608.0000,343.0000,713.0000,717.0000
4272,7.1200,0.0009,0.0000,0.0028,0.0031,0.5781,0.6333,608.0000,343.0000,713.0000,717.0000
4296,7.1600,0.0010,0.0000,0.0028,0.0031,0.5734,0.6764,609.0000,344.0000,714.0000,716.0000
4320,7.2000,0.0003,0.0000,0.0028,0.0031,0.5633,0.7347,609.0000,344.0000,714.0000,716.0000
4344,7.2400,0.0008,0.0000,0.0028,0.0031,0.5703,0.6681,687.0000,354.0000,735.0000,404.0000
4368,7.2800,0.0013,0.0000,0.0028,0.0031,0.5711,0.6639,687.0000,354.0000,735.0000,404.0000
4392,7.3200,0.0014,0.0000,0.0028,0.0031,0.5766,0.5861,688.0000,353.0000,736.0000,403.0000
4416,7.3600,0.0012,0.0000,0.0028,0.0031,0.5727,0.5694,688.0000,353.0000,736.0000,403.0000
4440,7.4000,0.0007,0.0000,0.0028,0.0031,0.5797,0.5778,688.0000,353.0000,736.0000,403.0000
4464,7.4400,0.0012,0.0000,0.0028,0.0031,0.5656,0.6111,688.0000,353.0000,736.0000,403.0000
4488,7.4800,0.0005,0.0000,0.0028,0.0031,0.5734,0.6236,707.0000,214.0000,746.0000,216.0000
4512,7.5200,0.0004,0.0000,0.0028,0.0031,0.5656,0.6111,707.0000,214.0000,746.0000,216.0000
4536,7.5600,0.0010,0.0000,0.0028,0.0031,0.5656,0.6014,707.0000,213.0000,745.0000,217.0000
4560,7.6000,0.0008,0.0000,0.0028,0.0031,0.5750,0.5875,707.0000,213.0000,745.0000,217.0000
4584,7.6400,0.0009,0.0000,0.0028,0.0031,0.5672,0.5528,711.0000,139.0000,736.0000,279.0000
4608,7.6800,0.0008,0.0000,0.0028,0.0031,0.5734,0.5931,711.0000,139.0000,736.0000,279.0000
